0.000000,0.000000,0.000000,0.0000
0.000000,0.000000,0.000000,0.0000
0.000000,0.000000,0.000000,0.0000
0.000000,0.000000,0.000000,0.0000
0.000000,0.000000,0.000000,0.0000
0.000000,0.000000,0.000000,0.0000
0.000000,0.000000,0.000000,0.0000
0.000000,0.000000,0.000000,0.0000
0.000000,0.000000,0.000000,0.0000
0.000000,0.000000,0.000000,0.0000
0.000000,0.000000,0.000000,0.0000
0.000000,0.000000,8.800023,14.1000
0.000000,0.000000,5.400004,5.7000
5.071650,5.700008,2.199981,1.3000
0.956953,4.400017,0.500069,3.8000
4.992574,8.199990,0.300666,0.1000
3.479584,8.099994,0.100871,0.5000
3.106649,7.600032,0.100871,0.8001
4.901409,6.799966,0.000000,0.0000
0.819483,6.799966,0.000000,0.0000
4.302522,6.799966,1.199915,0.7000
4.899170,7.499964,0.000000,0.0000
3.104254,7.499964,0.800153,0.5000
2.159305,6.999977,1.399976,1.6000
7.021717,5.399968,4.000075,1.0000
7.801850,4.400017,12.599960,0.2999
2.473064,4.100070,7.400034,1.0001
6.477082,3.099962,10.200010,0.3999
6.068988,2.700014,4.600024,0.1000
5.210527,2.600002,0.300014,0.6001
4.872586,3.200083,8.700033,1.1999
4.510193,4.400017,0.300666,0.9001
1.031735,3.499950,6.000021,3.2006
3.293723,0.299362,2.899958,6.9006
5.159284,7.199990,0.600031,3.2000
1.314327,10.399980,1.299955,0.6000
0.453272,10.999990,5.299939,3.0000
4.265950,7.999983,1.600100,1.0001
6.259338,9.000035,7.399981,3.9001
6.459833,5.099965,3.400012,3.3000
3.869840,8.399991,5.100042,4.7000
6.302416,3.699994,2.700014,1.5000
4.284138,5.199987,0.000000,0.0000
1.357394,5.199987,4.399928,3.5000
4.130004,8.699987,10.199970,7.5000
7.366230,16.200010,10.599980,9.3000
5.619078,6.899982,5.900034,2.3000
15.998250,9.199986,18.100000,4.3000
1.211600,13.499990,0.999951,0.0000
4.978309,13.499960,1.199915,9.5000
2.041047,23.000010,1.200078,1.0000
3.661960,22.000030,0.600031,0.5000
24.591040,21.500030,32.200010,15.7000
5.304706,5.800019,7.500042,0.0000
26.675750,5.800053,38.299960,22.5999
48.875380,28.399990,12.699980,2.9000
36.503650,25.499990,4.100022,2.1000
40.612790,23.399990,3.900033,1.9000
42.957260,21.499990,16.500000,6.2000
27.491650,15.299990,1.699963,4.1000
16.470750,11.200030,2.200070,4.7000
0.000000,0.000000,4.500020,8.6001
19.125890,8.600055,1.000147,7.4000
21.526970,1.200078,4.600066,12.1999
24.675200,13.400000,7.999933,1.5000
13.888100,14.900000,10.599960,0.1000
2.554893,14.999990,7.999958,1.8000
12.946180,16.800020,0.800153,3.1000
13.255660,13.699990,0.098912,0.4000
4.886237,13.300000,0.000000,0.0000
8.829040,13.300000,0.999951,3.7000
15.258870,9.599990,3.999929,5.8000
3.266147,3.799988,0.499677,0.2000
3.482903,4.000027,1.299955,0.0000
12.929140,4.000027,0.200769,0.3000
8.702697,4.300017,0.300666,3.0000
4.009562,7.300035,0.000000,0.6000
12.242920,6.700015,0.600031,0.1999
11.245890,6.899954,0.198810,1.8000
3.079751,8.699987,4.200019,4.5000
5.861302,13.200020,5.900100,7.1000
5.043059,6.100015,3.100089,5.8000
0.405418,11.899990,11.200010,4.3000
4.756664,16.200000,9.599990,3.9000
4.252984,20.100010,74.400050,15.3000
0.000000,0.000000,89.600060,34.5000
0.000000,0.000000,16.799960,14.6001
7.514444,14.600050,2.800092,1.9000
8.844712,16.500030,4.499976,3.6000
1.633147,12.899990,1.499852,0.2000
9.596549,12.699980,10.300000,3.1000
2.804492,9.600031,1.599977,5.0001
1.014714,4.599981,9.399921,2.4001
6.870098,7.000033,5.700042,0.1000
5.196934,7.100035,0.400074,1.1000
2.099936,6.000054,2.600002,1.3001
1.258188,4.699946,9.799983,4.7001
2.505772,9.400005,1.300105,2.2000
2.966825,7.199990,1.599977,0.0000
7.085321,7.199990,13.399990,1.8000
6.557537,5.399968,3.699994,3.0000
5.923311,8.399991,0.500069,5.3000
10.605970,3.099962,0.100871,1.8000
8.127313,4.899970,2.999961,3.0999
7.046314,1.800050,3.100025,5.6999
0.000000,0.000000,5.199987,4.6000
0.000000,0.000000,5.699974,9.7000
0.000000,0.000000,24.600000,13.4000
0.000000,0.000000,22.400010,9.6000
0.000000,0.000000,0.100871,10.2000
0.000000,0.000000,0.098912,10.6000
0.000000,0.000000,3.099899,9.1000
0.000000,0.000000,0.699975,2.4000
0.000000,0.000000,0.900051,8.5000
92.513570,8.500018,0.198810,0.5999
87.581240,9.099951,4.799916,2.5999
27.132990,6.500019,8.100018,0.2999
3.687855,6.799966,0.299362,2.4001
15.002600,9.200049,12.099990,16.1999
0.000000,0.000000,11.299980,18.9000
0.000000,0.000000,2.899958,15.4000
0.000000,0.000000,30.500020,9.4000
5.983532,9.399984,1.599855,1.7000
6.881765,7.699954,12.000010,3.8001
0.209357,11.500010,9.200028,2.1000
10.645550,9.400005,7.999983,7.1001
6.482892,2.299931,4.299972,0.5001
2.558338,1.799832,1.699963,0.1997
4.615921,1.600100,0.699975,1.0004
1.505712,0.599705,28.100010,8.1003
1.287248,8.699965,4.099926,7.4002
3.171694,1.299804,2.899958,4.2002
2.294564,5.499966,1.500113,0.8001
8.959953,6.300020,8.600009,3.4000
4.539931,9.700000,0.096913,0.7000
0.467300,10.400040,2.099936,5.3000
0.000000,0.000000,28.099980,20.0001
