no,posx,posy,posz,movedirx,movediry,movedirz,viewdirx,viewdiry,viewdirz,deltapos,deltamovedir,deltaviewdir,label
2,-39.55768,1.616416,-68.56097,-0.006778716999999999,0.0,-0.01088715,-0.032080000000000004,-0.11334100000000001,-0.9930379999999999,0.012825,16.36265,9.864473,0
3,-39.564170000000004,1.606416,-68.56676,-0.006492615,0.0,-0.00579071,-0.072732,-0.20783200000000002,-0.975457,0.0087,5.557601,7.9011960000000006,1
4,-39.56776,1.601451,-68.56938000000001,-0.00358963,0.0,-0.0026245120000000003,-0.087851,-0.2489,-0.9645370000000001,0.0044469999999999996,64.94682,3.357157,1
5,-39.5675,1.598981,-68.5707,0.0002593994,0.0,-0.001319885,-0.096553,-0.283003,-0.954247,0.0013449999999999998,153.1802,2.601099,1
6,-39.57399,1.610134,-68.56238,-0.0064888,0.0,0.008323669,-0.18113900000000002,-0.15509900000000001,-0.97115,0.010554000000000001,144.8889,12.30472,1
7,-39.57056,1.611018,-68.56342,0.003429413,0.0,-0.001045227,-0.129201,-0.165961,-0.977632,0.003585,38.76279,3.667524,1
8,-39.56953,1.60799,-68.56493,0.001029968,0.0,-0.00151062,-0.10500699999999999,-0.176422,-0.978698,0.0018280000000000002,130.8594,2.012939,1
9,-39.57304,1.608375,-68.56453,-0.003509521,0.0,0.0004043579,-0.11489,-0.180765,-0.976793,0.0035329999999999997,160.0468,0.837414,1
10,-39.568870000000004,1.609621,-68.56354,0.004169464,0.0,0.0009918213,-0.078282,-0.150391,-0.9855229999999999,0.004286,36.204440000000005,3.9314940000000003,1
11,-39.56492,1.608568,-68.5652,0.003952026,0.0,-0.0016632079999999998,-0.063825,-0.177506,-0.9820479999999999,0.004288,48.7973,2.398023,1
12,-39.56414,1.6049200000000001,-68.56754000000001,0.0007781982000000001,0.0,-0.002342224,-0.049548,-0.216469,-0.975031,0.002468,115.3997,3.086842,1
13,-39.565690000000004,1.6049200000000001,-68.56735,-0.0015487670000000002,0.0,0.00019073490000000003,-0.077348,-0.21550300000000003,-0.973435,0.00156,173.7803,1.690806,1
14,-39.56264,1.604182,-68.56806999999999,0.003047943,0.0,-0.0007171631,-0.051637999999999996,-0.223752,-0.9732770000000001,0.0031309999999999997,168.2347,1.990559,1
15,-39.56804,1.607381,-68.56555,-0.005397796999999999,0.0,0.0025177,-0.098499,-0.191046,-0.976627,0.005956,142.3843,4.637821,1
16,-39.56384,1.5939940000000001,-68.57366,0.0041999820000000005,0.0,-0.008110046,-0.064794,-0.342402,-0.937316,0.009133,170.6809,10.81428,1
17,-39.56635,1.6070209999999998,-68.56596,-0.002510071,0.0,0.007698059,-0.08288,-0.187942,-0.978677,0.008097,173.3526,10.07664,1
18,-39.56402,1.595129,-68.57103000000001,0.00233078,0.0,-0.005065918,-0.095858,-0.27870700000000004,-0.9555809999999999,0.005576,153.911,6.238135,1
19,-39.563759999999995,1.615752,-68.56028,0.0002593994,0.0,0.01074982,-0.08929,-0.10005499999999999,-0.990967,0.010753,111.8713,11.02051,1
20,-39.56232,1.615118,-68.5609,0.001438141,0.0,-0.000617981,-0.099311,-0.105674,-0.9894290000000001,0.001565,65.95988,0.9068280000000001,1
21,-39.56225,1.607412,-68.56618,7.247925e-05,0.0,-0.005279541,-0.076271,-0.189021,-0.9790059999999999,0.00528,142.1486,6.106712,1
22,-39.54549,1.633557,-68.54399000000001,0.01675797,0.0,0.02218628,0.149341,0.106459,-0.983038,0.027804000000000002,170.9164,17.87734,1
23,-39.54873,1.627171,-68.55009,-0.003238678,0.0,-0.006095886,0.172533,0.02489,-0.9846889999999999,0.006903,48.06147,5.985391,1
24,-39.5572,1.625538,-68.55219,-0.008472443,0.0,-0.002105713,0.024583,0.015465999999999999,-0.9995780000000001,0.00873,51.97759,9.069349,1
25,-39.5602,1.6177620000000001,-68.55891,-0.002998352,0.0,-0.006713866999999999,-0.008945,-0.075676,-0.997092,0.007353,91.36111,5.376649,1
26,-39.55854,1.61695,-68.5596,0.001659393,0.0,-0.0006942749,0.001523,-0.085788,-0.9963120000000001,0.0017989999999999998,173.8736,1.182598,1
27,-39.56646,1.61801,-68.55724000000001,-0.007919312,0.0,0.002357483,-0.094556,-0.059382000000000004,-0.9937469999999999,0.008263,129.5115,7.039978,1
28,-39.5414,1.6372389999999999,-68.5404,0.02505875,0.0,0.016845699999999998,0.142799,0.11252899999999999,-0.983334,0.030195,153.8075,16.75487,1
29,-39.55583,1.608444,-68.56549,-0.01442719,0.0,-0.02509308,-0.017197,-0.176555,-0.9841409999999999,0.028945,147.3274,12.97185,1
30,-39.55665,1.6293600000000001,-68.54858,-0.0008201599000000001,0.0,0.01691437,-0.041359,0.063559,-0.9971209999999999,0.016934,170.9502,7.899066,1
31,-39.55891,1.602906,-68.56915,-0.002262115,0.0,-0.02057648,-0.037326,-0.238724,-0.9703700000000001,0.0207,31.01323,10.33958,1
32,-39.55873,1.601609,-68.56954,0.00017929080000000003,0.0,-0.00038909910000000004,-0.041484,-0.248358,-0.96778,0.00042800000000000005,104.5917,0.8209219999999999,1
33,-39.56069,1.6010739999999999,-68.56989,-0.001960754,0.0,-0.0003509521,-0.05354,-0.25500100000000003,-0.965457,0.0019920000000000003,110.6077,1.112824,1
34,-39.5606,1.601988,-68.5694,9.155273e-05,0.0,0.0004959106,-0.046151,-0.245838,-0.9682120000000001,0.000504,68.98044,0.9872709999999999,1
35,-39.55532,1.6067770000000001,-68.56841,0.005279541,0.0,0.0009841919,0.106616,-0.184005,-0.977126,0.005370000000000001,11.680589999999999,12.58425,1
36,-39.53015,1.612299,-68.55812,0.02516937,0.0,0.01029205,0.307263,-0.136706,-0.9417540000000001,0.027192,173.5297,14.588579999999999,1
37,-39.55553,1.597076,-68.57202,-0.02537918,0.0,-0.01390076,-0.016772,-0.29843000000000003,-0.954284,0.028937,107.4262,28.582729999999998,1
38,-39.56044,1.630177,-68.54741999999999,-0.004909515,0.0,0.0246048,-0.047008,0.06411599999999999,-0.996835,0.02509,177.5382,15.38039,1
39,-39.5572,1.603927,-68.56828,0.003238678,0.0,-0.02086639,-0.043863,-0.22419899999999998,-0.973556,0.021116,31.03865,9.398447,1
40,-39.551390000000005,1.591574,-68.57524000000001,0.005809784,0.0,-0.006958008000000001,0.014815,-0.35475100000000004,-0.934844,0.009065,152.2913,11.310030000000001,1
41,-39.56237,1.601324,-68.57070999999999,-0.010978700000000001,0.0,0.00453186,-0.049369,-0.27720500000000003,-0.959542,0.011877,40.59393,8.538007,1
42,-39.56496,1.6084459999999998,-68.56562,-0.0025901789999999997,0.0,0.0050888059999999995,-0.021128,-0.179836,-0.9834700000000001,0.00571,22.335810000000002,7.447883,1
43,-39.56527,1.6133979999999999,-68.56181,-0.0003089905,0.0,0.003807068,-0.09070299999999999,-0.123924,-0.988138,0.0038200000000000005,1.944205,7.255468,1
44,-39.56535,1.615785,-68.56011,-8.010864e-05,0.0,0.001701355,-0.095061,-0.099111,-0.990525,0.001703,81.89289000000001,1.6672080000000002,1
45,-39.55995,1.617567,-68.55908000000001,0.005397796999999999,0.0,0.001029968,-0.075691,-0.077069,-0.994149,0.005495,157.332,2.3958720000000002,1
46,-39.5618,1.616067,-68.5603,-0.0018463129999999998,0.0,-0.001220703,-0.077032,-0.097476,-0.992252,0.0022129999999999997,65.37604,1.260055,1
47,-39.56278,1.616557,-68.55969,-0.0009803772,0.0,0.0006103516000000001,-0.077948,-0.089817,-0.9929040000000001,0.001155,153.9537,0.49316099999999996,1
48,-39.56221,1.6154389999999998,-68.5606,0.0005683899,0.0,-0.0009078978999999999,-0.071494,-0.10245,-0.992166,0.0010710000000000001,35.12805,1.0946559999999999,1
49,-39.57478,1.615475,-68.79424,-0.01256943,0.0,-0.2336426,-0.060973,-0.102268,-0.9928870000000001,0.23398000000000002,0.413542,0.6177060000000001,3
50,-39.6367,1.616263,-70.12424,-0.06192017,0.0,-1.3299940000000001,-0.029559,-0.0929,-0.995237,1.3314350000000001,0.62244,2.352129,3
51,-39.68476,1.617828,-71.4715,-0.04806137,0.0,-1.3472600000000001,0.005651,-0.074787,-0.997184,1.348117,3.214123,3.067338,3
52,-39.80875,1.613715,-72.819,-0.1239891,0.0,-1.347504,-0.041311,-0.123182,-0.991524,1.3531959999999998,1.123613,5.497342,3
53,-39.958459999999995,1.615528,-74.15775,-0.1497116,0.0,-1.338753,0.015854,-0.093648,-0.9954790000000001,1.347098,6.06149,5.000543,3
54,-39.966159999999995,1.608581,-75.53886,-0.007698059,0.0,-1.381104,0.019298,-0.176455,-0.9841200000000001,1.381125,0.5675180000000001,5.0010699999999995,3
55,-39.96027,1.611982,-76.89791,0.005889893,0.0,-1.359055,-0.030119,-0.134997,-0.9903879999999999,1.359067,1.016063,5.2702290000000005,3
56,-39.97838,1.609988,-78.24918000000001,-0.01810837,0.0,-1.351273,0.0007160000000000001,-0.161753,-0.9868309999999999,1.351394,1.595323,3.3336639999999997,3
57,-39.971309999999995,1.6087559999999999,-78.7387,0.007068634,0.0,-0.48951720000000004,0.027857,-0.17557999999999999,-0.9840709999999999,0.489568,1.6127690000000001,2.383653,3
58,-39.91578,1.6094620000000002,-80.04195,0.05553055,0.0,-1.303246,0.062433,-0.1663,-0.9840959999999999,1.3044280000000001,0.602959,2.548278,3
59,-39.84288,1.614291,-81.41335,0.07289886,0.0,-1.371407,0.04954,-0.11300999999999999,-0.992358,1.373343,2.5509049999999998,3.856208,3
60,-39.83133,1.619211,-82.75898000000001,0.0115509,0.0,-1.3456270000000001,-0.002918,-0.061136,-0.998125,1.345676,5.6301239999999995,6.009243,3
61,-39.941320000000005,1.613604,-83.98215,-0.10998920000000001,0.0,-1.2231670000000001,-0.085913,-0.122483,-0.9887459999999999,1.2281030000000002,6.342576,8.328911,3
62,-40.10413,1.607931,-84.78376,-0.1628113,0.0,-0.8016129,-0.10693599999999999,-0.192522,-0.975448,0.81798,1.422028,5.354712999999999,3
63,-40.33845,1.60963,-86.10472,-0.2343216,0.0,-1.320961,0.012353,-0.164208,-0.986348,1.341583,13.03587,8.622515,3
64,-40.29619,1.610106,-86.9174,0.04226303,0.0,-0.8126755,0.024086,-0.161089,-0.9866459999999999,0.813774,15.374179999999999,0.8621469999999999,3
65,-40.57555,1.609451,-88.1883,-0.27936170000000005,0.0,-1.270905,0.013914,-0.168575,-0.985591,1.301246,1.115573,1.024738,3
66,-40.890840000000004,1.6094,-89.50028,-0.3152885,0.0,-1.3119809999999998,0.006933,-0.16841199999999998,-0.985692,1.349334,10.92643,0.415387,3
67,-40.95156,1.609163,-90.84454000000001,-0.06072235,0.0,-1.3442610000000002,0.006379,-0.170354,-0.9853620000000001,1.345632,5.059428,0.147171,3
68,-40.895179999999996,1.610319,-92.14999,0.05638123,0.0,-1.3054430000000001,0.011242,-0.158821,-0.987243,1.30666,11.259039999999999,0.951784,3
69,-40.94533,1.607789,-92.47447,-0.05015182,0.0,-0.3244858,0.014551,-0.186523,-0.9823430000000001,0.328339,7.354286999999999,1.807275,3
70,-40.97828,1.600694,-93.7927,-0.03294754,0.0,-1.31823,-0.003249,-0.25809,-0.966115,1.318641,1.392408,5.2482,3
71,-40.97923,1.602574,-95.16833000000001,-0.0009498596,0.0,-1.375626,0.0024129999999999998,-0.239019,-0.9710120000000001,1.375626,0.092787,1.462664,3
72,-40.9786,1.601481,-95.84143,0.000629425,0.0,-0.6731033000000001,-0.004257,-0.249723,-0.968308,0.673104,65.88194,1.02614,3
73,-41.65717,1.604695,-96.14599,-0.6785698,0.0,-0.3045578,-0.050646,-0.216013,-0.975076,0.743783,33.20791,4.70754,3
74,-41.84232,1.611902,-96.43526999999999,-0.18515009999999998,0.0,-0.2892838,-0.529738,-0.120518,-0.8395549999999999,0.343461,105.1104,34.83055,3
75,-41.886340000000004,1.61154,-96.38684,-0.04402161,0.0,0.0484314,-0.94837,-0.14293499999999998,-0.283134,0.065448,47.65215,42.42195,3
76,-42.3476,1.61069,-96.38620999999999,-0.46125790000000005,0.0,0.0006332397,-0.982809,-0.154894,-0.100468,0.461258,6.58785,11.47901,3
77,-43.60029,1.6112360000000001,-96.52914,-1.252689,0.0,-0.1429291,-0.9838120000000001,-0.14953699999999998,-0.098761,1.260817,0.027975999999999997,0.413371,3
78,-44.76448,1.611745,-96.66239,-1.1641920000000001,0.0,-0.13325499999999998,-0.979527,-0.143824,-0.140861,1.171794,7.094286,2.781695,3
79,-45.60771,1.6089040000000001,-96.65408000000001,-0.8432312,0.0,0.008308411,-0.9847090000000001,-0.17263199999999998,0.023362,0.8432719999999999,0.15825899999999998,11.21413,3
80,-46.952220000000004,1.610845,-96.64452,-1.344509,0.0,0.009559630999999999,-0.9880110000000001,-0.15366300000000002,-0.014913999999999998,1.344543,1.1218700000000001,3.325497,3
81,-48.301190000000005,1.6120139999999998,-96.66135,-1.348969,0.0,-0.01682281,-0.989923,-0.140539,-0.017352,1.349073,0.23490300000000003,0.900125,3
82,-49.6779,1.6122299999999998,-96.68415,-1.376709,0.0,-0.02280426,-0.9901,-0.138977,-0.019676,1.376898,0.366375,0.224559,3
83,-51.030390000000004,1.60795,-96.71521,-1.352493,0.0,-0.03105927,-0.9825299999999999,-0.18442,-0.024994,1.35285,4.760451,2.957649,3
84,-52.38345,1.619923,-96.63376,-1.353058,0.0,0.08145142,-0.950382,-0.050011,0.30704000000000004,1.355507,3.86984,27.1221,3
85,-53.71646,1.6143319999999999,-96.46265,-1.333012,0.0,0.17111210000000002,-0.99267,-0.119684,0.016794999999999997,1.343949,5.286538,20.94218,3
86,-55.03901,1.597413,-96.41581,-1.322548,0.0,0.04683685,-0.957026,-0.289968,-0.004452,1.323377,4.6506739999999995,11.21809,3
87,-55.862719999999996,1.600144,-96.45354,-0.8237114,0.0,-0.03772736,-0.9631219999999999,-0.264491,-0.049395,0.824575,0.36099499999999995,4.188734999999999,3
88,-57.20455,1.594014,-96.50653,-1.341831,0.0,-0.05299377,-0.9457840000000001,-0.32361799999999996,-0.027637000000000002,1.342877,0.8607100000000001,4.807241,3
89,-58.58156999999999,1.591807,-96.54021,-1.377018,0.0,-0.03367615,-0.9386200000000001,-0.344167,-0.023278,1.37743,0.165511,1.5016450000000001,3
90,-59.93066999999999,1.592187,-96.5693,-1.349102,0.0,-0.02909088,-0.939994,-0.340548,-0.020913,1.349416,0.027975999999999997,0.367381,3
91,-61.27884,1.593755,-96.59895,-1.3481670000000001,0.0,-0.02965546,-0.945002,-0.326246,-0.023138,1.348494,0.142653,0.9974270000000001,3
92,-62.57164,1.59535,-96.62418000000001,-1.292801,0.0,-0.02523041,-0.9502440000000001,-0.311481,-0.00406,1.2930469999999998,0.486583,2.050153,3
93,-63.951769999999996,1.588087,-96.6394,-1.380131,0.0,-0.01521301,-0.922824,-0.385153,-0.007345,1.380215,0.6003569999999999,4.71502,3
94,-65.30069,1.588301,-96.6684,-1.348919,0.0,-0.02900696,-0.926321,-0.375762,-0.027056,1.3492309999999998,0.400563,1.798721,3
95,-66.67693,1.5896540000000001,-96.70761999999999,-1.376244,0.0,-0.03921509,-0.9287299999999999,-0.370087,-0.022276,1.376802,0.554967,0.650438,3
96,-68.01736,1.604735,-96.73283,-1.340424,0.0,-0.02520752,-0.9786950000000001,-0.200694,0.043335000000000005,1.340661,3.463058,14.05282,3
97,-69.38806,1.6146280000000002,-96.67572,-1.3707049999999998,0.0,0.05710602,-0.992492,-0.116042,0.038648,1.371894,0.584168,5.218986,3
98,-70.73858,1.6127049999999998,-96.63324,-1.350517,0.0,0.04248047,-0.9879760000000001,-0.146451,0.049561,1.351185,0.448934,2.399182,3
99,-71.58114,1.606869,-96.60011999999999,-0.8425598,0.0,0.033119199999999994,-0.979749,-0.197432,0.033346,0.843211,1.908956,3.8879309999999996,3
100,-72.91405,1.605276,-96.59215999999999,-1.3329090000000001,0.0,0.007957458,-0.9773649999999999,-0.211522,0.00398,1.332932,2.319,2.540731,3
101,-74.26275,1.6057709999999998,-96.63871999999999,-1.348701,0.0,-0.04655457,-0.9781299999999999,-0.20706599999999997,0.019632,1.349505,0.477654,1.177516,3
102,-75.32786,1.604096,-96.66658000000001,-1.065109,0.0,-0.02786255,-0.974276,-0.22457800000000003,0.018713999999999998,1.065474,61.56146,1.076049,3
103,-75.53192,1.605736,-96.31223,-0.2040634,0.0,0.35434720000000003,-0.9735879999999999,-0.192245,0.12315699999999999,0.408906,55.182680000000005,8.003336000000001,3
104,-75.50563000000001,1.609566,-96.25648000000001,0.02629089,0.0,0.05575562,-0.671838,-0.170539,0.7207979999999999,0.061642999999999996,21.31225,41.068659999999994,1
105,-75.49898,1.6091309999999999,-96.15972,0.006652831999999999,0.0,0.09675598,-0.30176,-0.171899,0.937759,0.096984,7.284808,25.22802,3
106,-75.56931,1.6256110000000001,-94.95863,-0.07033539,0.0,1.201088,-0.144797,0.167168,0.9752379999999999,1.2031459999999998,9.907445,9.667396,3
107,-75.53964,1.6183040000000002,-94.70045999999999,0.02967072,0.0,0.25817110000000004,-0.06015499999999999,-0.089714,0.994149,0.259871,10.317,9.458569,3
108,-75.62356,1.607453,-93.4239,-0.08391571,0.0,1.276566,-0.082605,-0.18442,0.9793700000000001,1.279321,0.74441,6.838660000000001,3
109,-75.69454,1.608853,-92.07704,-0.07098389,0.0,1.346855,-0.056583,-0.17263599999999998,0.983359,1.348724,5.708083,2.214097,3
110,-75.63199,1.623723,-90.74622,0.06255341,0.0,1.330818,0.528172,0.028217000000000002,0.848669,1.332288,12.45079,43.51351,3
111,-75.28499000000001,1.615138,-89.46391,0.3470001,0.0,1.28231,0.026354000000000002,-0.113578,0.99318,1.328431,16.52372,35.28083,4
112,-75.30677,1.6110309999999999,-88.56090999999999,-0.02178192,0.0,0.9029999,-0.157153,-0.151784,0.9758399999999999,0.9032629999999999,1.6852790000000002,12.87727,3
113,-75.29965,1.615165,-87.21741,0.007118225,0.0,1.3435059999999999,-0.134904,-0.075036,0.9880129999999999,1.343525,2.138448,5.800475,3
114,-75.24149,1.593123,-85.8537,0.05815887,0.0,1.363708,-0.103941,-0.337407,0.9356030000000001,1.364948,0.460552,16.85154,3
115,-75.17197,1.597824,-84.48254,0.06952667,0.0,1.371162,-0.12415599999999999,-0.265002,0.9562219999999999,1.372924,10.17736,5.4106,3
116,-74.87040999999999,1.610559,-83.18462,0.3015594,0.0,1.2979129999999999,0.012913999999999998,-0.163867,0.986398,1.3324850000000001,18.983439999999998,14.08365,3
117,-74.95024000000001,1.586822,-82.41252,-0.07983398,0.0,0.7721024000000001,-0.230345,-0.389728,0.891658,0.776219,4.075781,28.740990000000004,3
118,-75.17979,1.600282,-81.10792,-0.22954560000000002,0.0,1.304604,-0.089628,-0.26047600000000004,0.961311,1.3246440000000002,4.802201,16.9974,3
119,-75.30093000000001,1.611796,-79.77084,-0.1211395,0.0,1.3370739999999999,-0.139631,-0.12425599999999999,0.9823770000000001,1.342551,5.942408,10.72348,3
120,-75.56459,1.617142,-78.42933000000001,-0.2636642,0.0,1.341515,-0.018663,-0.059487,0.9980549999999999,1.3671799999999998,24.37492,10.74585,3
121,-75.36372,1.616371,-77.57665,0.2008667,0.0,0.8526764000000001,-0.031262,-0.101752,0.9943190000000001,0.876016,4.772862,3.1589970000000003,3
122,-75.16648,1.618465,-76.25415,0.19724270000000002,0.0,1.322502,-0.05097,-0.06895499999999999,0.996317,1.33713,3.295922,3.013752,3
123,-75.04198000000001,1.6144370000000001,-74.88258,0.12450410000000002,0.0,1.371567,-0.10253699999999999,-0.11296700000000001,0.988294,1.377206,8.789011,5.527152,3
124,-75.09666,1.584459,-74.01401,-0.05467987,0.0,0.868576,-0.020834000000000002,-0.40941900000000003,0.912108,0.870296,0.855008,22.29676,3
125,-75.15696,1.5900940000000001,-72.75713,-0.06030273,0.0,1.256874,-0.076814,-0.35993600000000003,0.92981,1.25832,1.855618,6.486179,3
126,-75.26491999999999,1.598536,-71.41601999999999,-0.10796359999999999,0.0,1.34111,-0.078068,-0.27951,0.9569639999999999,1.345449,0.164325,4.9246620000000005,3
127,-75.37718000000001,1.5969879999999999,-70.07004,-0.1122589,0.0,1.345985,-0.086383,-0.294662,0.9516889999999999,1.350659,0.310904,1.429348,3
128,-75.4967,1.5965280000000002,-68.72507,-0.1195145,0.0,1.344971,-0.085364,-0.299298,0.950333,1.35027,0.034263999999999996,0.334113,3
129,-75.61776,1.5954409999999999,-67.35238000000001,-0.12106320000000001,0.0,1.372688,-0.090847,-0.315698,0.944501,1.378016,0.762845,1.348509,3
130,-75.7569,1.596244,-65.98331,-0.1391373,0.0,1.3690719999999998,-0.094483,-0.301797,0.948679,1.376124,0.148038,1.0302129999999998,3
