no,posx,posy,posz,movedirx,movediry,movedirz,viewdirx,viewdiry,viewdirz,deltapos,deltamovedir,deltaviewdir,label
2,-39.49452,1.591035,-68.62739,-0.03138733,0.0,0.01260376,-0.094689,-0.104977,-0.989956,0.033823,157.3396,34.94787,0
3,-39.4934,1.591127,-68.62737,0.001117706,0.0,1.525879e-05,-0.091822,-0.103395,-0.9903930000000001,0.001118,13.409329999999999,0.257815,1
4,-39.45577,1.590582,-68.6358,0.03763199,0.0,-0.008430481,-0.100223,-0.109927,-0.988874,0.038564999999999995,57.60629,0.866626,1
5,-39.3994,1.542358,-68.79266,0.05636978,0.0,-0.1568604,0.07122300000000001,-0.55612,-0.828044,0.166682,154.1283,38.1801,2
6,-39.50535,1.5873469999999998,-68.68905,-0.10594939999999999,0.0,0.1036148,-0.967492,-0.128064,-0.21808000000000002,0.148194,53.07489,108.6437,2
7,-39.49974,1.5830110000000002,-68.64609,0.005607605,0.0,0.04296112,-0.9159200000000001,-0.19108699999999998,0.352954,0.043325999999999996,15.534670000000002,37.4355,2
8,-39.4888,1.574239,-68.62028000000001,0.01094055,0.0,0.02581024,-0.802331,-0.271216,0.531702,0.028033,165.5249,17.17831,1
9,-39.489909999999995,1.581281,-68.62771,-0.001110077,0.0,-0.00743103,-0.8758889999999999,-0.190762,0.44320200000000004,0.007513,71.53855,11.43219,1
10,-39.4675,1.609915,-68.63911,0.02241135,0.0,-0.01139832,-0.815267,0.137132,0.5626140000000001,0.025143000000000002,170.045,10.88529,1
11,-39.47403,1.602485,-68.6342,-0.006530762,0.0,0.004905701,-0.785396,0.032292,0.618151,0.008168,126.1389,9.626612,1
12,-39.43858,1.6129280000000001,-68.6234,0.03544998,0.0,0.01080322,-0.362191,0.175012,0.9155270000000001,0.03706,8.803014,38.439820000000005,1
13,-39.401790000000005,1.599996,-68.60565,0.03678894,0.0,0.01774597,0.153773,-2.6000000000000002e-05,0.9881059999999999,0.040845,56.601440000000004,40.50918,2
14,-39.36047,1.603457,-68.63033,0.041320800000000005,0.0,-0.02468109,0.695417,0.043905,0.717264,0.048131,35.62737,37.784729999999996,2
15,-39.3441,1.607545,-68.66794,0.01636887,0.0,-0.03760529,0.9560719999999999,0.09912699999999999,0.275861,0.041013,179.9477,32.96378,2
16,-39.35334,1.607833,-68.64676999999999,-0.009239197,0.0,0.02117157,0.774939,0.108948,0.622575,0.0231,179.3062,23.24897,1
17,-39.344229999999996,1.607748,-68.66835,0.009109497,0.0,-0.02158356,0.9409420000000001,0.105457,0.321725,0.023427,47.67882,20.10262,1
18,-39.35967,1.618754,-68.70177,-0.01543808,0.0,-0.03341675,0.9422299999999999,0.269322,-0.19917100000000001,0.036811,72.0227,40.382540000000006,1
19,-39.36873,1.6237,-68.70068,-0.009059906,0.0,0.001083374,0.869606,0.355835,-0.342298,0.009124,16.413610000000002,14.77086,1
20,-39.38078,1.6281450000000002,-68.70272,-0.01205063,0.0,-0.002037048,0.7633479999999999,0.44960600000000006,-0.463847,0.012222,154.6588,15.672920000000001,1
21,-39.36595,1.621151,-68.7069,0.01482773,0.0,-0.004180908,0.850618,0.308683,-0.425633,0.015406,69.68793000000001,13.44095,1
22,-39.346920000000004,1.6114950000000001,-68.68075999999999,0.01903152,0.0,0.02613831,0.981351,0.155066,0.113597,0.032333,70.6192,42.244690000000006,1
23,-39.35257,1.614873,-68.67256,-0.0056495669999999994,0.0,0.008201599,0.933328,0.208864,0.292017,0.009959,27.51577,13.905970000000002,1
24,-39.35464,1.612352,-68.6558,-0.002071381,0.0,0.01676178,0.8338450000000001,0.171513,0.524678,0.016888999999999998,5.400077,16.98554,1
25,-39.35671,1.610074,-68.64643000000001,-0.002067566,0.0,0.009368896,0.765254,0.138074,0.628746,0.009594,176.1063,9.167272,1
26,-39.34803,1.61036,-68.70415,0.008678436,0.0,-0.05771637,0.974986,0.14256,-0.170523,0.058365,65.60209,49.58728,2
27,-39.41668,1.6148,-68.74864000000001,-0.06864929,0.0,-0.04449463,0.06367,0.206963,-0.976275,0.081808,69.3667,80.09647,2
28,-39.412290000000006,1.596424,-68.76875,0.004390717,0.0,-0.02011108,0.094818,-0.041158,-0.994643,0.020585,116.2514,11.299660000000001,2
29,-39.4025,1.60375,-68.76095,0.009788513,0.0,0.007804871,0.188613,0.048086000000000004,-0.980874,0.012519,156.2868,5.836454,1
30,-39.406279999999995,1.596676,-68.76814,-0.003780365,0.0,-0.007194519,0.157333,-0.038787,-0.986783,0.008126999999999999,112.348,2.358926,1
