no,posx,posy,posz,movedirx,movediry,movedirz,viewdirx,viewdiry,viewdirz,deltapos,deltamovedir,deltaviewdir,label
2,-39.16904,1.6556950000000001,-68.33001999999999,-0.00466156,0.0,-0.002830505,-0.428782,0.093804,-0.898525,0.005454,161.7262,8.660378999999999,0
3,-39.155,1.615237,-68.31355,0.014041899999999998,0.0,0.01646423,-0.352606,-0.26363400000000003,-0.897867,0.021639,10.06069,13.973410000000001,1
4,-39.13393,1.6475330000000001,-68.27764,0.02106857,0.0,0.03591156,-0.186196,0.013584,-0.982419,0.041636,87.6226,25.216520000000003,1
5,-39.12765,1.650245,-68.28098,0.006278992,0.0,-0.003341675,-0.21347199999999997,0.012825999999999999,-0.976865,0.0071129999999999995,146.6864,1.638275,1
6,-39.132509999999996,1.648305,-68.28143,-0.004859924,0.0,-0.0004501343,-0.263758,-0.01807,-0.96442,0.004881,6.214133,3.26925,2
7,-39.24908,1.568632,-68.27956,-0.11656949999999999,0.0,0.001876831,-0.7980659999999999,-0.597996,-0.074107,0.116585,145.8989,105.0903,2
8,-39.22488,1.598249,-68.29652,0.02420044,0.0,-0.01696014,-0.658827,-0.402618,-0.6354890000000001,0.029552,17.909779999999998,51.646390000000004,2
9,-39.17468,1.631748,-68.31197,0.05020142,0.0,-0.01545715,-0.29186,-0.069877,-0.9539049999999999,0.052527,28.090759999999996,48.75582,2
10,-39.13562,1.642939,-68.3044,0.03905869,0.0,0.007575989,0.086957,0.063252,-0.994202,0.039787,44.33905,22.39122,2
11,-39.11042,1.659903,-68.26798000000001,0.02519989,0.0,0.0364151,0.5857680000000001,0.358518,-0.726871,0.044284,0.741777,51.24862,2
12,-39.091609999999996,1.658828,-68.24154,0.01881027,0.0,0.02644348,0.903999,0.286475,-0.317361,0.032451,37.32373,36.15337,2
13,-39.064409999999995,1.638938,-68.23309,0.02719879,0.0,0.00844574,0.9954350000000001,0.011498,-0.09475399999999999,0.028480000000000002,132.6641,29.895609999999998,2
14,-39.09137,1.638296,-68.28983000000001,-0.02695847,0.0,-0.05673981,0.6719310000000001,-0.00625,-0.740587,0.062819,29.376179999999998,42.64564,2
15,-39.12428,1.631019,-68.31306,-0.03290939,0.0,-0.02322388,0.268312,-0.033114,-0.9627629999999999,0.040279,152.2208,28.18463,2
16,-39.10375,1.655734,-68.27278000000001,0.020530700000000002,0.0,0.04027557,0.656755,0.246862,-0.712553,0.045207,149.2562,39.488209999999995,2
