no,posx,posy,posz,movedirx,movediry,movedirz,viewdirx,viewdiry,viewdirz,deltapos,deltamovedir,deltaviewdir,label
2,-39.51093,1.0249469999999998,-7.968697,0.005462646,0.0,0.006859779,-0.013637,0.213856,-0.97677,0.008768999999999999,71.12946,8.52812,0
3,-39.51487,1.02898,-7.962535000000001,-0.003940582,0.0,0.006162167,-0.058759000000000006,0.272915,-0.960242,0.007314,143.6029,6.191226,1
4,-39.51549,1.022676,-7.9718990000000005,-0.0006217957,0.0,-0.009364128000000001,-0.058529,0.16966900000000001,-0.983762,0.009385,5.944419,6.16615,1
5,-39.51529,1.018225,-7.977296000000001,0.000202179,0.0,-0.005396843,-0.048684,0.11405,-0.992281,0.0054009999999999996,138.1087,3.8158199999999995,1
6,-39.51961,1.0216379999999998,-7.9728259999999995,-0.004322052,0.0,0.004469872,-0.09779299999999999,0.158429,-0.982516,0.006218,168.4109,5.442193,1
7,-39.51429,1.0189270000000001,-7.976466,0.005321503000000001,0.0,-0.003640175,-0.047298,0.11593800000000001,-0.99213,0.006447,163.5056,5.4127540000000005,1
8,-39.51598,1.02065,-7.9743889999999995,-0.001689911,0.0,0.002077103,-0.08101699999999999,0.146043,-0.9859549999999999,0.0026780000000000003,2.46831,3.707997,1
9,-39.51848,1.0226110000000002,-7.971575,-0.0024986270000000002,0.0,0.002814293,-0.103895,0.178045,-0.9785229999999999,0.0037630000000000003,165.5229,3.221394,1
10,-39.5173,1.0212780000000001,-7.973876,0.001178741,0.0,-0.002301216,-0.091917,0.12331400000000001,-0.988102,0.0025859999999999998,178.2209,3.9184730000000005,1
11,-39.517509999999994,1.0213,-7.973433,-0.00020980830000000002,0.0,0.0004429817,-0.096121,0.154971,-0.983232,0.00049,30.18198,2.100791,1
12,-39.5186,1.021817,-7.972683999999999,-0.0010910030000000001,0.0,0.0007491112,-0.10441800000000001,0.161363,-0.9813559999999999,0.001323,73.82252,0.8610469999999999,1
13,-39.521570000000004,1.019819,-7.975117,-0.0029678340000000004,0.0,-0.0024333000000000002,-0.13708199999999998,0.123394,-0.982844,0.0038380000000000003,32.53763,4.06451,1
14,-39.625609999999995,1.01306,-8.293163999999999,-0.1040421,0.0,-0.31804699999999997,-0.27560999999999997,0.041788,-0.960361,0.33463200000000004,2.3694290000000002,12.76585,3
15,-39.98359,1.014424,-9.562892999999999,-0.3579788,0.0,-1.269729,-0.257215,0.059439,-0.964525,1.3192270000000001,22.39151,2.093433,3
16,-40.7771,1.0148840000000001,-10.57357,-0.7935104000000001,0.0,-1.010677,-0.24808000000000002,0.064997,-0.966557,1.2849620000000002,22.1033,0.8561709999999999,3
17,-41.15445,1.015013,-11.88668,-0.3773499,0.0,-1.313109,-0.256399,0.066963,-0.964249,1.366254,1.0715540000000001,0.608581,3
18,-41.50289,1.01529,-13.190560000000001,-0.3484421,0.0,-1.3038809999999998,-0.269677,0.070089,-0.960397,1.349636,9.34094,0.972985,3
19,-42.045759999999994,1.014326,-14.392729999999998,-0.5428696,0.0,-1.202169,-0.27355799999999997,0.057313,-0.9601459999999999,1.3190600000000001,4.5991290000000005,0.9510620000000001,3
20,-42.67624,1.013563,-15.53475,-0.6304779,0.0,-1.14202,-0.282848,0.046183999999999996,-0.958052,1.304497,8.131852,1.183853,3
21,-43.1423,1.021068,-16.7636,-0.4660606,0.0,-1.228849,0.02327,0.167486,-0.985599,1.314262,167.379,24.7954,3
22,-43.12389,1.037203,-16.735670000000002,0.01840973,0.0,0.02792931,0.330102,0.436482,-0.836968,0.033451,96.11092,36.40985,4
23,-43.08847,1.008139,-16.764870000000002,0.03541946,0.0,-0.0291996,0.620726,-0.027260000000000003,-0.783554,0.045904,93.43356,41.17929,1
24,-43.0781,1.013847,-16.750629999999997,0.01037216,0.0,0.01424026,0.614482,0.07396900000000001,-0.785455,0.017616999999999997,127.2726,3.028899,2
25,-43.17419,1.021128,-16.75265,-0.09609222,0.0,-0.002019882,-0.647234,0.117177,-0.7532310000000001,0.096113,47.72632,81.19589,2
26,-43.216359999999995,1.006704,-16.70818,-0.04216766,0.0,0.04446983,-0.987093,-0.038386,-0.15548199999999998,0.061284000000000005,59.62491,44.90619,2
27,-43.19876,1.008924,-16.6474,0.0175972,0.0,0.06077957,-0.8008649999999999,0.0026079999999999996,0.5988399999999999,0.063276,41.83828,47.79025,2
28,-43.15436,1.011167,-16.61964,0.04439926,0.0,0.02775955,-0.20502399999999998,0.015813999999999998,0.9786290000000001,0.052363,43.597570000000005,42.13868,2
29,-43.10221,1.017147,-16.630329999999997,0.05215073,0.0,-0.01068878,0.4245,0.09677000000000001,0.900242,0.053235000000000005,160.7667,41.72522,2
30,-43.13755,1.000884,-16.60925,-0.03533936,0.0,0.02108002,-0.133665,-0.110425,0.9848549999999999,0.041149,70.21587,33.761359999999996,2
31,-43.219120000000004,1.000451,-16.67625,-0.08156967,0.0,-0.06700134,-0.976485,-0.112055,0.184175,0.10555899999999999,53.88459,71.6839,2
32,-43.21337,0.999409,-16.776429999999998,0.005748749,0.0,-0.1001797,-0.644035,-0.120145,-0.7555029999999999,0.100345,33.29806,60.70157,4
33,-43.81684,1.007884,-17.821089999999998,-0.6034698000000001,0.0,-1.044661,-0.408427,-0.017785,-0.912618,1.206438,18.23291,22.21746,3
34,-44.76448,1.006521,-18.66699,-0.9476395000000001,0.0,-0.8458996,-0.44271400000000005,-0.041086000000000004,-0.8957209999999999,1.270262,21.68969,3.5266900000000003,3
35,-45.36551,1.0068489999999999,-19.86947,-0.6010284,0.0,-1.20248,-0.5219159999999999,-0.035977999999999996,-0.8522379999999999,1.344319,5.7009360000000004,5.4754879999999995,3
36,-46.08559,1.0073729999999999,-21.010379999999998,-0.7200813,0.0,-1.140909,-0.5570729999999999,-0.028739999999999998,-0.829966,1.3491440000000001,1.8744020000000001,2.800773,3
37,-46.85817,1.00752,-22.15009,-0.7725791999999999,0.0,-1.139709,-0.573209,-0.028418000000000002,-0.818916,1.376886,1.573834,1.1394,3
38,-47.646209999999996,1.007169,-23.24652,-0.7880402,0.0,-1.09643,-0.599693,-0.032167,-0.799583,1.350247,15.00947,2.094595,3
39,-48.67801,1.007676,-24.09057,-1.031799,0.0,-0.8440514000000001,-0.667259,-0.022897,-0.744474,1.3330540000000002,3.680627,5.530823000000001,3
40,-49.65906,1.007407,-25.0043,-0.9810523999999999,0.0,-0.9137287000000001,-0.699048,-0.028457999999999997,-0.714508,1.340658,23.8475,2.8232779999999997,3
41,-50.926,1.007017,-25.44345,-1.266937,0.0,-0.4391518,-0.704384,-0.031848,-0.709104,1.340889,12.31063,0.629892,3
42,-52.02019,1.00725,-26.11209,-1.094193,0.0,-0.6686382,-0.771405,-0.030789999999999998,-0.635599,1.282316,25.41424,5.765171,3
43,-53.295559999999995,1.007268,-26.24645,-1.275368,0.0,-0.1343613,-0.8084680000000001,-0.030529,-0.5877479999999999,1.282426,3.014153,3.4849870000000003,3
44,-54.55806,1.007208,-26.31261,-1.262501,0.0,-0.0661602,-0.828818,-0.0319,-0.558608,1.264233,7.772613000000001,2.115941,3
45,-55.841609999999996,1.0070709999999998,-26.556820000000002,-1.28355,0.0,-0.2442093,-0.8314280000000001,-0.0337,-0.554609,1.306576,8.288848,0.377399,3
46,-57.11773,1.00705,-26.99775,-1.276119,0.0,-0.44092939999999997,-0.839333,-0.033888,-0.542561,1.350148,1.095215,0.837191,3
47,-58.40241999999999,1.0066959999999998,-27.41432,-1.284691,0.0,-0.4165707,-0.8433780000000001,-0.038189999999999995,-0.535961,1.350541,17.81814,0.6906770000000001,3
48,-59.74613000000001,1.006683,-27.41778,-1.343712,0.0,-0.00345993,-0.848672,-0.038377,-0.527526,1.343716,13.872620000000001,0.581914,3
49,-61.05543,1.0065110000000002,-27.098,-1.309299,0.0,0.31978029999999996,-0.848543,-0.040406,-0.527582,1.347785,15.49366,0.116352,3
