no,posx,posy,posz,movedirx,movediry,movedirz,viewdirx,viewdiry,viewdirz,deltapos,deltamovedir,deltaviewdir,label
2,-39.56964,1.63814,-68.53522,-0.04286194,0.0,0.0033493040000000004,-0.089273,0.19983199999999998,-0.9757549999999999,0.042993,20.657410000000002,35.450759999999995,0
3,-39.662420000000004,1.5106899999999999,-68.49171,-0.09277725,0.0,0.04351044,-0.397482,-0.9116629999999999,0.104298,0.10247300000000001,166.1129,153.6844,2
4,-39.5722,1.493443,-68.5648,0.09021759,0.0,-0.0730896,-0.175738,-0.945783,-0.273148,0.11610899999999999,44.04842,77.25678,2
5,-39.570370000000004,1.520468,-68.57984,0.001831055,0.0,-0.01504517,-0.231337,-0.8319469999999999,-0.504329,0.015156000000000001,89.37699,22.86283,2
6,-39.5337,1.520886,-68.57578000000001,0.03667068,0.0,0.0040588379999999995,-0.034477,-0.825773,-0.562948,0.036895,178.0131,21.76875,1
7,-39.536,1.5229110000000001,-68.57611999999999,-0.002300262,0.0,-0.00033569339999999995,-0.061188,-0.810565,-0.582444,0.002325,178.2234,4.008246,1
8,-39.50969,1.5341120000000001,-68.57144,0.02630997,0.0,0.0046768190000000005,0.101174,-0.744392,-0.660033,0.026722000000000003,33.21822,20.75616,1
9,-39.5048,1.531996,-68.56683000000001,0.004890442,0.0,0.004608154000000001,0.128834,-0.737244,-0.663229,0.006719,15.694529999999999,2.887779,1
10,-39.49295,1.5338120000000002,-68.56064,0.01184845,0.0,0.006195068000000001,0.227196,-0.743791,-0.6286149999999999,0.013369999999999998,16.55894,9.436274000000001,1
11,-39.46225,1.536101,-68.53081999999999,0.03070068,0.0,0.02981567,0.48426099999999994,-0.749378,-0.45158000000000004,0.042796,178.5853,27.610159999999997,1
12,-39.49808,1.534345,-68.56394,-0.03583145,0.0,-0.033119199999999994,0.245171,-0.745488,-0.61979,0.048793,175.9865,25.75323,1
13,-39.47433,1.532291,-68.54489000000001,0.02375031,0.0,0.019050599999999997,0.403237,-0.782327,-0.47472600000000004,0.030447000000000002,145.3296,22.0357,1
14,-39.48131,1.5179690000000001,-68.54539,-0.0069808959999999995,0.0,-0.0004959106,0.279832,-0.8458600000000001,-0.45411,0.006998000000000001,118.0889,14.9927,1
15,-39.48081,1.520006,-68.54619,0.00050354,0.0,-0.0008010864,0.296309,-0.83952,-0.45542,0.0009460000000000001,17.2464,2.081773,1
16,-39.47934,1.527218,-68.54745,0.0014686579999999999,0.0,-0.00125885,0.348018,-0.803897,-0.48232200000000003,0.001934,50.544470000000004,6.348794,1
