no,posx,posy,posz,movedirx,movediry,movedirz,viewdirx,viewdiry,viewdirz,deltapos,deltamovedir,deltaviewdir,label
2,-39.46229,1.51334,-68.64534,-0.006443024,0.0,-0.005699158,0.160262,-0.7553449999999999,-0.63543,0.008602,94.25247,18.38117,0
3,-39.47922,1.5957540000000001,-68.62307,-0.01692963,0.0,0.0222702,0.12923800000000002,-0.051512,-0.990275,0.027975,134.2903,52.822669999999995,2
4,-39.44442,1.573015,-68.62737,0.03480148,0.0,-0.004302979,0.461042,-0.293659,-0.8373799999999999,0.035066,134.6431,35.52515,2
5,-39.44567,1.57699,-68.62575,-0.001251221,0.0,0.0016250610000000001,0.45407,-0.254916,-0.85372,0.0020510000000000003,70.98,3.137741,1
6,-39.44708,1.577375,-68.62621999999999,-0.001407623,0.0,-0.0004730225,0.438101,-0.25111,-0.86314,0.001485,90.2746,1.322055,1
7,-39.453509999999994,1.604055,-68.60677,-0.00643158,0.0,0.01944733,0.363546,0.059503,-0.929674,0.020483,105.6293,16.68499,1
8,-39.50103,1.571212,-68.63874,-0.04751968,0.0,-0.03196716,-0.17501,-0.307981,-0.935158,0.057271,135.4549,46.48417,1
9,-39.49757,1.570498,-68.63939,0.00345993,0.0,-0.0006484985,-0.131509,-0.315677,-0.939709,0.00352,47.24664,3.09747,2
10,-39.41042,1.59238,-68.57459,0.08715057,0.0,0.06479645,0.9392889999999999,-0.087516,-0.331778,0.108599,177.3419,91.89324,2
11,-39.48945,1.571425,-68.63925,-0.07902908,0.0,-0.06465912,-0.11137999999999999,-0.30017,-0.947361,0.10211,86.78719,89.69816999999999,2
12,-39.49154,1.57602,-68.63696999999999,-0.002090454,0.0,0.002281189,-0.099547,-0.26001199999999997,-0.960461,0.003094,82.84718000000001,3.18535,2
13,-39.4859,1.5869520000000001,-68.63033,0.005638123,0.0,0.006637573000000001,-0.007396,-0.14971500000000001,-0.988701,0.008709,50.74739,11.94905,1
14,-39.48659,1.59218,-68.62657,-0.0006904602,0.0,0.0037612920000000003,0.001639,-0.092288,-0.9957309999999999,0.003824,94.28085,3.838158,1
15,-39.49492,1.589148,-68.62875,-0.008327484,0.0,-0.002182007,-0.087586,-0.12659,-0.988081,0.008609,77.70631999999999,7.137221,1
16,-39.49535,1.59027,-68.62791,-0.00043106080000000004,0.0,0.0008468628,-0.091123,-0.11414300000000001,-0.9892770000000001,0.00095,164.5884,0.9152450000000001,1
17,-39.4918,1.584867,-68.6318,0.003551483,0.0,-0.003890991,-0.046374,-0.173349,-0.983768,0.005268,169.1229,5.992291000000001,1
18,-39.49366,1.589225,-68.62876,-0.0018615720000000001,0.0,0.0030364990000000002,-0.057727999999999995,-0.12620399999999998,-0.990323,0.0035619999999999996,119.281,3.3699589999999997,1
19,-39.42548,1.545999,-68.62611,0.06818008,0.0,0.002655029,0.612432,-0.516525,-0.598439,0.068232,14.52961,72.84733,1
20,-39.42216,1.538242,-68.62510999999999,0.003318787,0.0,0.0009994507,0.595783,-0.57799,-0.557647,0.0034659999999999995,22.6807,5.441493,1
21,-39.415,1.536145,-68.61922,0.007160186999999999,0.0,0.005889893,0.634849,-0.592932,-0.495378,0.009271,6.8338589999999995,6.197166999999999,1
22,-39.41106,1.537622,-68.6151,0.003940582,0.0,0.004119873,0.668718,-0.581245,-0.463649,0.0057009999999999995,16.95279,4.057279,1
23,-39.38438,1.545842,-68.56222,0.02667999,0.0,0.05287933,0.8651610000000001,-0.501135,0.018992,0.059229,56.54396,41.455729999999996,2
24,-39.4174,1.599895,-68.50449,-0.03302002,0.0,0.057724,0.923867,0.000417,0.382713,0.066501,109.4778,51.2996,2
25,-39.3877,1.527773,-68.4991,0.02970123,0.0,0.005393981999999999,0.626417,-0.636451,0.450035,0.030187000000000002,123.7435,52.700559999999996,2
26,-39.44324,1.506446,-68.44166,-0.05554199,0.0,0.05744171,0.292724,-0.794423,0.53217,0.079903,17.630670000000002,38.56527,2
27,-39.45551,1.523088,-68.43504,-0.01226807,0.0,0.006614685,0.43197299999999994,-0.658808,0.615931,0.013937999999999999,96.57351,17.6217,2
28,-39.4612,1.581022,-68.4493,-0.005691528,0.0,-0.01425934,0.428072,-0.20166099999999998,0.880958,0.015353,132.8388,38.702329999999996,1
29,-39.46495,1.568078,-68.44141,-0.003749847,0.0,0.007896423,0.30825,-0.336607,0.889763,0.008742,107.2213,14.84389,1
30,-39.48333,1.598962,-68.45832,-0.01837921,0.0,-0.01691437,0.08022699999999999,-0.012818000000000001,0.9966940000000001,0.024978,95.13105,33.44209,2
31,-39.444559999999996,1.435969,-68.49353,0.03876877,0.0,-0.03520966,0.886133,-0.46293500000000004,-0.021453,0.052371,177.2053,113.6271,2
32,-39.46078,1.439087,-68.47729,-0.01622009,0.0,0.01624298,0.814036,-0.299931,0.497379,0.022955,49.034909999999996,42.935109999999995,2
33,-39.49028,1.432871,-68.47935,-0.02949905,0.0,-0.002059937,0.54238,-0.389409,0.744436,0.029570999999999997,114.0479,27.9629,2
34,-39.44312,1.429597,-68.56789,0.0471611,0.0,-0.08853912,0.615577,-0.328094,-0.716534,0.100316,150.7001,107.0223,2
35,-39.49335,1.6349069999999999,-68.53569,-0.05023193,0.0,0.03219604,-0.216155,0.702335,0.678235,0.059664,45.77579,182.4727,2
36,-39.50692,1.6080889999999999,-68.46939,-0.01356888,0.0,0.06629944,-0.21768,0.105823,0.970266,0.067674,116.472,43.57226,2
37,-39.5289,1.61327,-68.48659,-0.02198029,0.0,-0.01719666,-0.536806,0.181429,0.823968,0.027908,40.71199,24.81726,1
38,-39.5472,1.6020809999999999,-68.48573,-0.0182991,0.0,0.0008544922000000001,-0.6951069999999999,0.027339,0.718386,0.018319,145.1227,19.85918,1
39,-39.536429999999996,1.604269,-68.47895,0.01076889,0.0,0.006782531999999999,-0.577676,0.055112,0.814403,0.012727,13.356670000000001,10.300089999999999,1
40,-39.520559999999996,1.607575,-68.47353000000001,0.01586914,0.0,0.00541687,-0.342966,0.10186,0.933809,0.016768,142.1341,17.86904,1
41,-39.52448,1.604897,-68.47218000000001,-0.003917694,0.0,0.0013504029999999998,-0.394355,0.064942,0.9166610000000001,0.004144,124.0923,5.233415,1
42,-39.507979999999996,1.598682,-68.4598,0.01649857,0.0,0.01238251,-0.21334099999999998,-0.016225,0.976843,0.020628,45.752390000000005,13.751779999999998,1
43,-39.49986,1.601522,-68.46106999999999,0.00812149,0.0,-0.001266479,-0.07888300000000001,0.020194999999999998,0.9966790000000001,0.00822,155.6948,8.022250999999999,1
44,-39.52629,1.600684,-68.46837,-0.02643204,0.0,-0.0073013309999999994,-0.439596,0.008678,0.8981540000000001,0.027422000000000002,162.7484,22.21419,1
45,-39.5181,1.599025,-68.46311,0.008190155,0.0,0.005256653000000001,-0.38709699999999997,-0.010936,0.921974,0.009732,57.14833,3.432907,1
46,-39.51809,1.59451,-68.45897,1.1444089999999999e-05,0.0,0.004142761,-0.371001,-0.06500800000000001,0.9263540000000001,0.004143,33.146570000000004,4.050203,1
47,-39.50867,1.577493,-68.44463,0.009418488000000001,0.0,0.01433563,-0.225469,-0.248998,0.941894,0.017153,159.6439,19.054779999999997,1
48,-39.519220000000004,1.585523,-68.45239000000001,-0.01054764,0.0,-0.007759094,-0.361062,-0.16522699999999998,0.9177879999999999,0.013094,13.257420000000002,12.92065,1
49,-39.55441,1.601569,-68.49374,-0.03519058,0.0,-0.04134369,-0.8006979999999999,0.019992,0.598735,0.054292999999999994,16.48849,40.10226,1
50,-39.564640000000004,1.6025790000000002,-68.51680999999999,-0.01023102,0.0,-0.02307129,-0.9550930000000001,0.032542,0.294515,0.025238,24.70251,20.36962,1
51,-39.568329999999996,1.599775,-68.52006,-0.003688812,0.0,-0.0032501220000000003,-0.9695819999999999,-0.00278,0.24475,0.004915999999999999,130.1077,4.678509,1
52,-39.5668,1.601402,-68.52029,0.0015296939999999998,0.0,-0.0002288818,-0.974865,0.017805,0.222085,0.001547,55.195119999999996,2.196285,1
53,-39.56327,1.6061889999999999,-68.52743000000001,0.003528595,0.0,-0.007141113,-0.9849559999999999,0.07989,0.153226,0.007965,32.57545,7.553389,1
54,-39.56605,1.603405,-68.5527,-0.002780914,0.0,-0.02526855,-0.971558,0.045208,-0.232446,0.025421,136.1462,24.288629999999998,1
55,-39.57113,1.59903,-68.5461,-0.005077362,0.0,0.006599425999999999,-0.9919030000000001,-0.010865000000000001,-0.12653399999999998,0.008327,92.98398,8.153989,1
56,-39.57277,1.5970440000000001,-68.5475,-0.00164032,0.0,-0.001403809,-0.990217,-0.035253,-0.135007,0.002159,129.6573,1.892051,1
57,-39.57305,1.596478,-68.52953000000001,-0.0002822876,0.0,0.01796722,-0.9975200000000001,-0.040742,0.057401,0.017969,38.290890000000005,11.37193,1
58,-39.54115,1.607548,-68.48779,0.03190231,0.0,0.04174042,-0.725333,0.098946,0.68125,0.052536,49.582809999999995,43.25502,1
59,-39.54274,1.601386,-68.48043,-0.001590729,0.0,0.0073623659999999995,-0.629656,0.018555000000000002,0.7766529999999999,0.007532,135.9955,12.37771,1
60,-39.527640000000005,1.616056,-68.49054,0.01509857,0.0,-0.01010895,-0.6213569999999999,0.22340300000000002,0.751004,0.01817,98.82119,12.41647,1
61,-39.51345,1.597436,-68.46008,0.01419067,0.0,0.03045654,-0.329881,-0.030055000000000002,0.943544,0.0336,60.20638,31.5194,1
62,-39.48499,1.5983889999999998,-68.45769,0.02846146,0.0,0.00239563,0.045762,-0.019691,0.998758,0.028562,28.36311,22.488139999999998,2
63,-39.44328,1.6016350000000001,-68.47587,0.0417099,0.0,-0.01818085,0.629183,0.021678,0.7769550000000001,0.0455,53.51461,36.49146,2
64,-39.43379,1.6169149999999999,-68.5172,0.009490967,0.0,-0.04132843,0.885748,0.237362,0.398886,0.042404000000000004,28.03172,39.24405,1
65,-39.4267,1.613873,-68.52535999999999,0.007087708000000001,0.0,-0.008163452,0.955576,0.189219,0.225991,0.010811,136.1298,13.76171,1
66,-39.4261,1.610723,-68.51356,0.0005989075,0.0,0.01180267,0.953198,0.148849,0.26316799999999996,0.011818,114.8255,4.475435,1
67,-39.43179,1.615316,-68.51585,-0.005687714,0.0,-0.0022888179999999998,0.8539100000000001,0.21705300000000002,0.472996,0.006131,60.711369999999995,17.52435,1
68,-39.44357,1.619084,-68.50638000000001,-0.01177979,0.0,0.009468079,0.763245,0.272667,0.585756,0.015113,27.64061,11.80875,1
69,-39.44571,1.618255,-68.50147,-0.002140045,0.0,0.004905701,0.703557,0.259185,0.661688,0.005352,19.206129999999998,6.540147,1
70,-39.44701,1.609989,-68.48442,-0.001300812,0.0,0.0170517,0.606575,0.13229100000000002,0.783942,0.017100999999999998,80.95357,16.445339999999998,1
71,-39.51424,1.613583,-68.47891,-0.06723022,0.0,0.005508423,-0.33729899999999996,0.185145,0.923012,0.06745599999999999,26.219109999999997,60.87246999999999,2
72,-39.527,1.612468,-68.48395,-0.01276016,0.0,-0.0050354,-0.569498,0.168498,0.804537,0.013718000000000001,34.37215,16.1882,1
73,-39.53075,1.610217,-68.48309,-0.003749847,0.0,0.0008544922000000001,-0.543984,0.13641099999999998,0.827933,0.003846,102.9112,3.84691,1
74,-39.52628,1.605469,-68.47381999999999,0.004470825,0.0,0.009269714,-0.451909,0.07081900000000001,0.889249,0.010292,114.4728,10.14635,1
75,-39.530390000000004,1.6034110000000001,-68.47373,-0.004112244,0.0,9.155273e-05,-0.491001,0.043937000000000004,0.870051,0.004113,133.5663,4.041027,1
76,-39.514340000000004,1.6209040000000001,-68.49138,0.01605225,0.0,-0.01764679,-0.465796,0.304259,0.830939,0.023855,79.65718000000001,15.359689999999999,1
77,-39.497859999999996,1.617912,-68.4811,0.01647949,0.0,0.01027679,-0.158282,0.253101,0.9544040000000001,0.019421,65.81161999999999,22.90958,1
78,-39.49884,1.6128870000000002,-68.47391,-0.0009803772,0.0,0.007194519,-0.147837,0.174481,0.973499,0.007261,127.8724,5.393981,1
79,-39.49259,1.615874,-68.47753,0.006248474,0.0,-0.003623962,-0.07119299999999999,0.22041,0.972806,0.007223,103.8767,7.134028999999999,1
80,-39.49158,1.613432,-68.47406,0.001010895,0.0,0.003471375,-0.062762,0.183176,0.981075,0.003616,10.32905,2.703224,1
81,-39.49089,1.612401,-68.47268000000001,0.0006904602,0.0,0.00138092,-0.021454,0.167182,0.985693,0.001544,43.65887,3.3442879999999997,1
82,-39.49195,1.609635,-68.46923000000001,-0.001060486,0.0,0.0034484859999999997,-0.073878,0.128273,0.988983,0.0036079999999999997,78.55934,5.279489,1
83,-39.487109999999994,1.6073549999999999,-68.4666,0.004840851,0.0,0.0026321409999999997,0.003857,0.09625399999999999,0.9953489999999999,0.00551,67.72072,6.340416,1
84,-39.487390000000005,1.605038,-68.46406,-0.0002784729,0.0,0.002540588,-0.006887999999999999,0.06539099999999999,0.9978360000000001,0.0025559999999999997,83.41457,2.392309,1
85,-39.49798,1.604631,-68.464,-0.0105896,0.0,6.103516e-05,-0.168077,0.061223,0.9838709999999999,0.01059,135.3471,9.538139,1
86,-39.45912,1.624028,-68.50283,0.03885651,0.0,-0.03883362,0.550946,0.362752,0.751579,0.054935000000000005,29.53714,63.69701,2
87,-39.41091,1.597827,-68.51615,0.04821014,0.0,-0.01332092,0.9462450000000001,-0.025718,0.32242600000000005,0.050017,93.98646,54.73615,2
88,-39.437470000000005,1.6065459999999998,-68.59143,-0.02655792,0.0,-0.07527924,0.7325050000000001,0.085262,-0.6754020000000001,0.079827,179.0143,64.91096999999999,2
89,-39.41945,1.609349,-68.54302,0.01802063,0.0,0.04840851,0.992072,0.123581,-0.022819,0.051654,151.6918,43.56755,2
