no,posx,posy,posz,movedirx,movediry,movedirz,viewdirx,viewdiry,viewdirz,deltapos,deltamovedir,deltaviewdir,label
2,-38.91483,1.737111,-68.77654,-0.1068497,0.0,-0.06044006,-0.972799,-0.228819,-0.036111000000000004,0.122759,41.98486,32.9607,0
3,-38.949059999999996,1.532957,-68.87872,-0.03422928,0.0,-0.1021805,-0.839716,-0.447062,-0.30824,0.107761,132.8066,31.358909999999998,2
4,-39.02347,1.4286020000000001,-68.74265,-0.0744133,0.0,0.1360703,-0.608015,-0.779335,0.15151099999999998,0.155089,122.5014,58.79388,2
5,-38.979690000000005,1.527719,-68.74558,0.04378128,0.0,-0.0029296879999999997,-0.981612,0.186886,-0.038885,0.043879,156.9561,56.689640000000004,2
6,-39.00519,1.446526,-68.75447,-0.02550125,0.0,-0.008888245,-0.875008,0.052846000000000004,-0.48121499999999995,0.027006,83.61504000000001,34.28224,2
7,-39.00029,1.444869,-68.77599000000001,0.004901885999999999,0.0,-0.02152252,-0.8679319999999999,0.049525,-0.494208,0.022074,111.4173,1.0392270000000001,2
8,-39.06355,1.479042,-68.76644,-0.06325912,0.0,0.009552001999999999,-0.8887309999999999,-0.164641,0.42784300000000003,0.063976,76.18205999999999,62.00176999999999,2
9,-39.07212,1.4653,-68.67282,-0.008571625,0.0,0.0936203,-0.36967300000000003,0.033632999999999996,0.9285530000000001,0.094012,154.2749,50.13414,2
10,-39.0277,1.464974,-68.74688,0.04442215,0.0,-0.07405853,-0.46471,0.060158,0.883417,0.08636,94.6661,7.559245,1
11,-38.97363,1.474954,-68.70814,0.05406952,0.0,0.03874207,-0.0122,0.13835699999999998,0.9903069999999999,0.06651699999999999,86.42331999999999,31.5441,1
12,-38.96243,1.4664,-68.72187,0.01119995,0.0,-0.01373291,0.142739,0.088012,0.9858389999999999,0.017721,22.07254,11.84794,1
13,-38.94379,1.4788059999999998,-68.78236,0.01863861,0.0,-0.06048584,0.053135,0.140086,0.988713,0.063292,142.1096,8.165915,1
14,-38.95355,1.4727219999999999,-68.77553,-0.009757996,0.0,0.006828308000000001,0.07694,0.11761400000000001,0.990074,0.011909999999999999,166.576,2.665679,1
15,-38.946709999999996,1.472312,-68.78323,0.006839751999999999,0.0,-0.0077056880000000005,0.001449,0.118019,0.9930100000000001,0.010303,42.647490000000005,4.383358,1
16,-38.93786,1.478071,-68.78413,0.008850098,0.0,-0.0008926391999999999,0.05392,0.129652,0.990092,0.008895,82.68070999999999,3.705407,1
17,-38.93728,1.476494,-68.80542,0.000579834,0.0,-0.02129364,-0.027637000000000002,0.126893,0.9915309999999999,0.021302,54.830830000000006,4.873259,1
18,-38.92727,1.476794,-68.81206999999999,0.01000977,0.0,-0.006652831999999999,-0.0035159999999999996,0.12428900000000001,0.99224,0.012019,138.5194,1.544239,1
19,-39.00072,1.495152,-68.82223,-0.073452,0.0,-0.01015472,-0.281991,0.21795100000000003,0.934333,0.074151,176.1622,22.04034,1
20,-38.91793,1.493607,-68.80507,0.08279037,0.0,0.01715851,-0.089664,0.19867200000000002,0.9759559999999999,0.08455,93.33128,12.67457,1
21,-38.91131,1.496615,-68.85004,0.006622314,0.0,-0.04496765,-0.10584400000000001,0.16721,0.980224,0.045453,84.29057,2.7475490000000002,2
22,-39.087340000000005,1.407689,-68.89421,-0.176033,0.0,-0.04417419,-0.992009,0.059498,-0.11125399999999999,0.181491,49.284890000000004,96.45073000000001,2
23,-39.117940000000004,1.421637,-68.95524,-0.03059769,0.0,-0.06102753,-0.299365,0.24134299999999997,-0.923111,0.068268,7.9456929999999995,76.18793000000001,2
24,-39.16516,1.365338,-69.02376,-0.04722214,0.0,-0.06851959,-0.289026,0.101185,-0.951959,0.083216,82.53121999999999,9.237592999999999,2
25,-39.14967,1.354219,-69.03773000000001,0.01549149,0.0,-0.01396942,-0.23533600000000002,-0.016923,-0.971767,0.02086,107.9426,8.11341,1
26,-39.1834,1.3488930000000001,-69.05721,-0.03372955,0.0,-0.01948547,-0.312877,0.135081,-0.940139,0.038952999999999995,162.7743,11.58772,1
27,-39.06283,1.412721,-68.92683000000001,0.1205673,0.0,0.1303864,-0.988439,-0.109089,-0.105301,0.177587,10.36868,67.01225,1
