-38.500000,1.812000,-5.800000,0.000000,0.000000,-1.000000
-38.500000,1.812000,-5.800000,0.000000,0.000000,-1.000000
-38.500000,1.812000,-5.800000,0.000000,0.000000,-1.000000
-38.500000,1.812000,-5.800000,0.000000,0.000000,-1.000000
-38.500000,1.812000,-5.800000,0.000000,0.000000,-1.000000
-38.500000,1.812000,-5.800000,0.000000,0.000000,-1.000000
-38.500000,1.812000,-5.800000,0.000000,0.000000,-1.000000
-38.500000,1.780000,-5.800000,0.032010,-0.260505,-0.964942
-38.500000,1.780000,-5.800000,0.032010,-0.260505,-0.964942
-38.500000,1.780000,-5.800000,-0.126879,-0.054079,-0.990443
-38.500000,1.780000,-5.800000,-0.575968,-0.040132,-0.816487
-38.500000,1.780000,-5.800000,-0.673932,0.033155,-0.738049
-38.500000,1.780000,-5.800000,-0.802053,-0.043619,-0.595658
-38.500000,1.780000,-5.800000,-0.942322,-0.282342,-0.179757
-38.500000,1.780000,-5.800000,-0.980860,-0.194235,0.013696
-38.500000,1.780000,-5.800000,-0.829906,-0.551938,0.081373
-38.500000,1.780000,-5.800000,-0.585972,-0.078460,0.806524
-38.500000,1.780000,-5.800000,-0.342684,-0.262190,0.902122
-38.500000,1.780000,-5.800000,-0.168145,-0.748956,0.640930
-38.500000,1.780000,-5.800000,-0.627868,-0.223251,-0.745615
-38.500000,1.780000,-5.800000,-0.116571,-0.175368,-0.977577
-38.500000,1.780000,-5.800000,-0.523309,-0.090633,-0.847310
-38.500000,1.780000,-5.800000,-0.819744,-0.235143,-0.522233
-38.500000,1.780000,-5.800000,0.052079,-0.359998,-0.931499
-38.500000,1.780000,-5.800000,-0.627585,-0.118405,-0.769492
-38.500000,1.780000,-5.800000,-0.350156,-0.017453,-0.936529
-38.500000,1.780000,-5.800000,-0.364752,-0.097584,-0.925977
-38.500000,1.780000,-5.800000,-0.355325,-0.088895,-0.930506
-39.053460,1.779364,-6.969507,-0.355325,-0.088895,-0.930506
-39.491680,1.829215,-8.439925,-0.355325,-0.088895,-0.930506
-39.987050,1.683089,-9.856404,-0.355325,-0.088895,-0.930506
-40.656710,1.852808,-11.238450,-0.355325,-0.088895,-0.930506
-41.135590,1.768698,-12.693340,-0.355325,-0.088895,-0.930506
-41.588800,1.765620,-14.158030,-0.355325,-0.088895,-0.930506
-42.583750,1.850281,-14.997410,-0.355325,-0.088895,-0.930506
-43.487660,1.680439,-15.825420,-0.355325,-0.088895,-0.930506
-43.903290,1.839139,-17.272350,-0.355325,-0.088895,-0.930506
-44.512160,1.773039,-18.645490,-0.355325,-0.088895,-0.930506
-45.138740,1.765620,-20.011870,-0.355325,-0.088895,-0.930506
-45.699920,1.850281,-21.346280,-0.355325,-0.088895,-0.930506
