2,0.033823,157.339600,34.947870
3,0.001118,13.409330,0.257815
4,0.038565,57.606290,0.866626
5,0.166682,154.128300,38.180100
6,0.148194,53.074890,108.643700
7,0.043326,15.534670,37.435500
8,0.028033,165.524900,17.178310
9,0.007513,71.538550,11.432190
10,0.025143,170.045000,10.885290
11,0.008168,126.138900,9.626612
12,0.037060,8.803014,38.439820
13,0.040845,56.601440,40.509180
14,0.048131,35.627370,37.784730
15,0.041013,179.947700,32.963780
16,0.023100,179.306200,23.248970
17,0.023427,47.678820,20.102620
18,0.036811,72.022700,40.382540
19,0.009124,16.413610,14.770860
20,0.012222,154.658800,15.672920
21,0.015406,69.687930,13.440950
22,0.032333,70.619200,42.244690
23,0.009959,27.515770,13.905970
24,0.016889,5.400077,16.985540
25,0.009594,176.106300,9.167272
26,0.058365,65.602090,49.587280
27,0.081808,69.366700,80.096470
28,0.020585,116.251400,11.299660
29,0.012519,156.286800,5.836454
30,0.008127,112.348000,2.358926
31,0.005134,126.479400,4.374405
32,0.005730,18.406960,8.416990
33,0.013100,171.021800,24.678200
34,0.013259,130.442000,15.712080
35,0.014285,140.341600,16.859840
36,0.034744,59.666140,31.380110
37,0.047822,31.277120,46.087890
38,0.005542,13.641600,2.543249
39,0.017996,79.230160,10.231530
40,0.077913,67.963230,63.111340
41,0.064065,17.544230,77.809930
42,0.037295,46.777280,46.348530
43,0.039939,57.390030,42.136540
44,0.054537,174.209800,52.611920
45,0.004465,122.610500,6.487159
46,0.017549,10.865510,15.131270
47,0.046393,72.013770,61.507650
48,0.053525,33.428120,57.961240
49,0.036441,162.329300,40.633420
50,0.034406,40.210750,36.014710
51,0.043050,52.445210,38.850400
52,0.079202,169.285800,70.585570
53,0.051465,41.718550,43.802270
54,0.071394,67.277860,64.487730
55,0.094104,72.407390,75.720610
56,0.070977,158.646800,61.829480
57,0.076836,69.468330,79.382200
58,0.103693,84.390920,109.373900
59,0.075470,164.957600,59.526970
60,0.020261,92.871290,14.867000
61,0.145961,12.686150,34.109290
62,0.444315,3.496648,20.278370
63,1.308159,20.260550,13.129630
64,1.349782,15.976270,9.459011
65,1.349398,15.961160,5.492500
66,1.342959,5.485587,40.559230
67,1.055603,156.591600,123.039300
68,1.064885,17.990370,88.997740
69,0.855586,149.842500,131.214800
70,1.239737,22.092510,27.610280
71,1.280760,9.908537,5.686005
72,1.311949,15.713420,15.873210
73,1.325556,10.305920,8.269417
74,1.252648,45.840260,7.957925
75,1.334304,40.454500,3.463554
76,1.144124,20.475280,7.622068
77,1.134816,15.703630,6.606125
78,0.754757,12.663440,34.099050
79,0.032983,48.630060,27.605890
80,1.162922,15.059460,41.784110
81,1.336083,14.675680,8.615936
82,1.373374,1.098605,3.343097
83,1.350697,15.953410,1.782694
84,1.231635,61.558340,6.976783
85,0.535756,6.252130,18.399270
86,1.129134,49.799220,33.765630
87,0.754278,43.497730,17.337020
88,1.160154,3.653395,1.280684
89,1.273393,61.753280,9.423799
90,1.170131,34.956690,1.482145
91,1.367376,2.949554,1.284787
92,1.328680,3.777091,13.412260
93,1.326909,3.446794,11.300450
94,1.391756,0.901572,13.189690
95,1.349468,9.590504,5.286807
96,1.356563,3.949280,25.211370
97,1.362955,0.039565,17.555420
98,1.363602,2.076600,3.161031
99,1.347838,0.062557,1.737148
100,1.376152,0.266144,0.595039
101,1.348832,0.034264,1.009886
102,1.377609,1.248978,0.577672
103,1.322873,7.060665,24.572090
104,1.392801,8.460858,16.589680
105,1.361087,3.563593,15.022120
106,1.349656,0.019782,0.769871
107,1.376996,0.427501,0.776809
108,1.350892,3.100720,0.967295
109,1.363385,16.076360,22.570300
110,1.341950,8.784226,10.645740
111,1.326659,13.014020,1.133504
112,0.811121,18.290800,3.737993
113,0.011121,25.470180,4.574226
114,1.205979,24.587260,2.671885
115,1.090775,18.152650,6.930750
116,0.401397,170.714600,51.823580
117,0.063851,1.626784,20.346420
118,0.234872,172.787600,17.290110
119,0.212025,8.316612,5.573822
120,0.956334,21.879180,1.840628
121,1.292669,10.136210,14.270660
122,1.343946,7.288254,17.656230
123,1.334919,0.027976,5.956663
124,1.386511,2.230287,9.952278
125,1.396325,1.276562,3.080417
126,1.377279,0.248660,0.973855
127,1.376741,1.471533,0.851071
128,1.349820,1.288767,1.183645
129,1.380764,2.414840,5.092362
130,1.402254,8.838336,5.744410
131,1.341558,5.305962,13.740190
132,1.347250,6.135872,5.976973
133,1.374779,5.071534,3.089847
134,1.345546,6.519900,13.706980
135,1.376602,20.132200,6.850249
136,1.350883,1.910800,26.534140
137,1.385274,33.064030,29.011940
138,1.428036,9.277944,34.904840
139,1.134032,50.613280,24.160030
140,0.999065,5.943562,57.240280
141,1.181152,75.187680,26.998240
142,1.354401,50.850450,36.821040
143,0.615219,60.319750,13.325660
144,0.003716,60.817830,10.374730
145,0.737725,0.992092,5.437500
146,0.861426,0.957566,24.238210
147,1.122224,3.703485,24.723580
148,1.130942,0.433862,8.582911
149,0.783093,14.351500,9.056473
150,0.919417,17.391410,7.584668
151,0.652561,7.086096,19.761450
152,0.960474,39.040580,7.046212
153,1.254610,16.769960,25.381040
154,1.349625,0.263930,0.594105
155,1.350558,0.369035,0.888091
156,1.376691,0.187672,0.342396
157,1.350116,0.760533,0.317304
158,1.374904,4.184603,2.793591
159,1.346083,10.382810,13.008070
160,1.401582,12.744640,3.058261
161,1.426361,7.523057,17.034320
162,1.376655,0.589171,2.386026
163,1.403960,0.019782,0.455405
164,1.349630,0.400563,0.573454
165,1.376747,17.771810,0.915610
166,1.329158,17.787230,3.215930
167,1.355031,11.288870,6.400472
168,1.308053,20.639840,3.060005
169,0.674108,17.098100,2.393206
170,0.161179,31.534930,11.887410
171,0.029299,18.821250,10.858320
172,0.612558,8.785188,1.482125
173,0.674076,173.517900,13.559600
174,0.066892,175.392400,5.770468
175,0.161920,1.093606,2.808969
176,0.557605,127.843400,2.413894
177,0.001511,166.984800,1.176638
178,0.006534,58.580080,5.310908
179,0.001774,9.576883,1.792804
180,0.001361,107.257000,1.868543
181,0.578333,1.526109,1.253279
182,0.222984,31.736330,8.530649
183,0.629529,2.508583,1.669426
184,0.903824,34.233650,7.176243
185,0.972089,23.635740,31.035940
186,1.321422,9.732740,26.973110
187,1.374706,0.076617,2.091483
188,1.350034,0.149353,0.449801
189,1.350003,0.393167,0.135004
190,1.379314,0.158259,2.176654
191,1.349539,29.882390,1.608229
192,1.317368,12.072100,3.393048
193,1.108773,7.594813,10.850420
194,1.170693,40.994530,3.962121
195,1.372328,9.350004,10.131350
196,1.258058,4.395742,1.876431
197,0.750455,31.081400,2.122229
198,1.360076,0.811083,1.519923
