2,-39.462290,1.513340,-68.645340,-0.006443024,0,-0.005699158,0.160262,-0.755345,-0.635430,0.008602,94.252470,18.381170
3,-39.479220,1.595754,-68.623070,-0.01692963,0,0.0222702,0.129238,-0.051512,-0.990275,0.027975,134.290300,52.822670
4,-39.444420,1.573015,-68.627370,0.03480148,0,-0.004302979,0.461042,-0.293659,-0.837380,0.035066,134.643100,35.525150
5,-39.445670,1.576990,-68.625750,-0.001251221,0,0.001625061,0.454070,-0.254916,-0.853720,0.002051,70.980000,3.137741
6,-39.447080,1.577375,-68.626220,-0.001407623,0,-0.0004730225,0.438101,-0.251110,-0.863140,0.001485,90.274600,1.322055
7,-39.453510,1.604055,-68.606770,-0.00643158,0,0.01944733,0.363546,0.059503,-0.929674,0.020483,105.629300,16.684990
8,-39.501030,1.571212,-68.638740,-0.04751968,0,-0.03196716,-0.175010,-0.307981,-0.935158,0.057271,135.454900,46.484170
9,-39.497570,1.570498,-68.639390,0.00345993,0,-0.0006484985,-0.131509,-0.315677,-0.939709,0.003520,47.246640,3.097470
10,-39.410420,1.592380,-68.574590,0.08715057,0,0.06479645,0.939289,-0.087516,-0.331778,0.108599,177.341900,91.893240
11,-39.489450,1.571425,-68.639250,-0.07902908,0,-0.06465912,-0.111380,-0.300170,-0.947361,0.102110,86.787190,89.698170
12,-39.491540,1.576020,-68.636970,-0.002090454,0,0.002281189,-0.099547,-0.260012,-0.960461,0.003094,82.847180,3.185350
13,-39.485900,1.586952,-68.630330,0.005638123,0,0.006637573,-0.007396,-0.149715,-0.988701,0.008709,50.747390,11.949050
14,-39.486590,1.592180,-68.626570,-0.0006904602,0,0.003761292,0.001639,-0.092288,-0.995731,0.003824,94.280850,3.838158
15,-39.494920,1.589148,-68.628750,-0.008327484,0,-0.002182007,-0.087586,-0.126590,-0.988081,0.008609,77.706320,7.137221
16,-39.495350,1.590270,-68.627910,-0.0004310608,0,0.0008468628,-0.091123,-0.114143,-0.989277,0.000950,164.588400,0.915245
17,-39.491800,1.584867,-68.631800,0.003551483,0,-0.003890991,-0.046374,-0.173349,-0.983768,0.005268,169.122900,5.992291
18,-39.493660,1.589225,-68.628760,-0.001861572,0,0.003036499,-0.057728,-0.126204,-0.990323,0.003562,119.281000,3.369959
19,-39.425480,1.545999,-68.626110,0.06818008,0,0.002655029,0.612432,-0.516525,-0.598439,0.068232,14.529610,72.847330
20,-39.422160,1.538242,-68.625110,0.003318787,0,0.0009994507,0.595783,-0.577990,-0.557647,0.003466,22.680700,5.441493
21,-39.415000,1.536145,-68.619220,0.007160187,0,0.005889893,0.634849,-0.592932,-0.495378,0.009271,6.833859,6.197167
22,-39.411060,1.537622,-68.615100,0.003940582,0,0.004119873,0.668718,-0.581245,-0.463649,0.005701,16.952790,4.057279
23,-39.384380,1.545842,-68.562220,0.02667999,0,0.05287933,0.865161,-0.501135,0.018992,0.059229,56.543960,41.455730
24,-39.417400,1.599895,-68.504490,-0.03302002,0,0.057724,0.923867,0.000417,0.382713,0.066501,109.477800,51.299600
25,-39.387700,1.527773,-68.499100,0.02970123,0,0.005393982,0.626417,-0.636451,0.450035,0.030187,123.743500,52.700560
26,-39.443240,1.506446,-68.441660,-0.05554199,0,0.05744171,0.292724,-0.794423,0.532170,0.079903,17.630670,38.565270
27,-39.455510,1.523088,-68.435040,-0.01226807,0,0.006614685,0.431973,-0.658808,0.615931,0.013938,96.573510,17.621700
28,-39.461200,1.581022,-68.449300,-0.005691528,0,-0.01425934,0.428072,-0.201661,0.880958,0.015353,132.838800,38.702330
29,-39.464950,1.568078,-68.441410,-0.003749847,0,0.007896423,0.308250,-0.336607,0.889763,0.008742,107.221300,14.843890
