218,0.941194,7.231122,1.411032,1
219,1.062947,19.55038,49.91517,1
220,0.894663,3.071923,40.30382,1
221,0.533327,30.18949,3.293732,1
222,0.862474,14.29942,4.61658,6
223,1.217312,15.67855,0.834551,1
224,1.343692,0.92957,0.63424,5
225,1.363445,5.917583,13.63651,5
226,1.356442,2.267967,9.607567,5
227,1.35405,0.301316,2.386777,5
228,1.372108,3.630492,6.347415,5
229,1.376357,0.907413,0.543435,5
230,1.349518,0.351102,1.463766,5
231,1.35062,0.222056,1.42119,5
232,1.350861,0.50085,1.146916,5
233,1.376858,0.609093,0.170788,5
234,1.353445,1.140381,3.118289,5
235,1.375997,0.376905,0.854361,5
236,1.342839,0.7913,0.635902,5
237,1.35021,9.999516,4.783527,5
238,1.335071,16.30123,19.19344,5
239,1.351298,4.104128,19.33618,1
240,1.398259,20.04482,18.54133,1
241,1.002316,8.239618,11.55161,1
242,0.45173,0.75873,9.654879,5
243,0.778388,3.257203,17.60667,1
244,1.145475,15.46278,50.49462,4
245,1.029691,17.54463,60.60963,4
246,0.729579,9.617339,25.03959,1
247,0.452183,14.65276,10.76484,1
248,0.887066,16.16064,16.52297,1
249,1.099509,2.881063,23.43071,1
250,1.34892,4.273289,4.243928,1
251,1.331393,8.496204,20.59464,1
252,1.369669,3.014153,15.6108,1
253,1.379951,38.88118,4.941509,1
254,0.94986,41.60723,2.607649,1
255,0.902347,0.2158,10.04862,1
256,0.880408,16.59,17.46454,5
257,0.883772,13.6763,20.97171,5
258,1.06705,13.33869,7.92185,1
259,0.769315,173.4957,97.38456,1
260,0.570908,172.5887,60.79298,4
261,0.206921,16.97449,77.12299,1
262,1.305572,26.98533,39.65461,4
263,1.349432,21.35195,20.18361,4
264,1.334677,45.15707,20.11751,4
265,0.972058,103.317,136.5635,1
266,1.242553,10.69826,47.91483,1
267,1.33062,80.46175,17.45454,1
268,0.687309,156.1237,196.8477,4
269,1.071225,88.73879,111.9793,4
270,1.234295,35.03088,61.90118,1
271,0.865375,1.218525,4.255219,1
272,1.308306,20.29154,12.63761,1
273,1.158326,45.71191,7.756869,6
274,1.365649,21.37743,5.723795,1
275,0.687928,5.523219,24.10954,1
276,0.898686,13.32808,30.51552,1
277,0.896224,12.15953,5.534469,1
278,0.876326,4.404333,22.97014,1
279,0.925658,4.596744,8.103003,1
280,0.881277,23.21351,37.79359,1
281,0.887027,19.42524,28.85944,4
282,0.932084,30.96555,53.59357,4
283,0.917018,26.98372,40.38457,1
284,0.899415,9.665585,4.470375,1
285,0.898484,4.240393,6.226487,1
286,0.893807,23.35822,7.954277,1
287,0.843079,22.96191,48.37936,1
288,0.887173,8.500919,22.15273,1
289,0.902144,14.42365,15.46481,1
290,0.932412,1.83856,25.13685,1
291,0.815652,37.03669,58.86703,1
292,0.915705,9.319096,9.688762,1
293,0.911705,26.04162,19.5357,1
294,0.919472,16.83328,37.57503,1
295,0.833233,16.95757,44.83914,4
296,0.891367,13.80213,21.91004,4
297,0.929224,46.56128,20.25293,4
298,0.730827,119.0391,150.8359,4
299,0.89166,44.13303,56.11602,4
300,0.93472,42.92027,46.46221,4
301,0.895023,10.37511,24.34528,1
302,1.04207,46.24402,6.362407,1
303,1.315411,14.39332,13.35039,1
304,1.328339,6.271792,17.53062,1
305,1.372834,26.71952,36.15531,1
306,1.327683,7.093263,13.96205,1
307,1.350647,64.37627,32.70665,1
308,1.300764,28.68731,29.08767,1
309,1.351873,4.210032,9.849876,1
310,1.380003,0.234903,1.546854,5
311,1.377301,2.583386,0.802766,1
312,1.354198,31.58391,11.84837,1
313,1.324188,9.401615,7.139643,1
314,1.329045,13.16363,22.1178,1
315,0.803321,0.150658,29.65623,1
316,1.369256,6.453121,9.937626,1
317,1.34334,0.059347,3.382376,5
318,1.348243,16.30447,15.52136,1
319,1.381451,17.89728,22.813,1
320,1.35084,12.20298,28.09138,1
321,1.372449,13.13884,5.281328,1
322,1.325652,36.16001,33.35853,1
323,1.118891,28.23187,28.99945,1
324,1.193581,46.47366,4.793949,1
325,1.337958,1.865716,3.919678,1
326,1.343705,3.20363,21.61144,1
327,1.269104,54.91416,14.51163,1
328,1.34842,14.53602,7.106355,1
329,1.187028,39.75429,58.31071,1
330,1.302829,9.69191,23.08058,1
331,1.354885,11.49831,3.843131,1
332,1.352974,29.42493,44.99242,1
333,1.351128,2.163651,22.18497,1
334,0.74515,82.47396,7.844963,1
335,0.997299,48.9576,33.44524,1
336,0.937993,2.909191,43.49274,1
337,1.114573,74.31062,94.12128,1
338,1.188596,91.17286,92.90075,4
339,0.188422,100.5403,10.15448,1
340,0.898971,14.98176,8.656247,1
341,0.666488,18.70318,10.90773,1
342,0.258566,122.778,9.921738,1
343,1.21388,35.66169,15.77472,1
344,1.078207,57.93811,76.13161,1
345,0.924418,47.69996,39.54788,4
346,0.924212,57.77462,53.98315,1
347,1.233729,43.41668,7.583842,1
348,1.294701,3.263088,3.986202,1
349,1.370263,27.16206,10.43218,1
350,1.302633,3.419649,45.8443,1
351,1.075173,24.47588,12.22029,1
352,0.66573,22.94649,2.506874,6
353,0.423951,17.14324,6.882412,1
354,0.882155,10.29774,15.07937,5
355,0.909763,0.129722,5.7418,1
356,0.908058,30.35177,8.882641,1
357,1.200279,20.22016,4.882473,1
358,1.346589,3.781443,3.247574,5
359,1.374722,3.56134,4.151582,5
360,1.373659,17.97321,2.721195,1
361,1.178743,144.0207,63.16474,1
362,1.000759,55.27046,80.07629,1
363,1.333191,103.6293,1.637086,1
364,0.498032,110.0252,40.13353,1
365,0.906557,30.85785,79.74177,1
366,1.333829,7.126758,0.903763,1
367,0.426677,106.5717,3.307019,1
368,0.015714,62.08249,15.85439,1
369,0.078521,161.8687,67.99964,2
370,0.021123,29.14578,35.22132,2
371,0.061054,155.7927,51.12281,2
372,0.0844,134.7842,78.30657,2
373,0.114736,65.53369,42.92179,1
374,0.019258,65.98747,9.604397,1
375,0.019508,131.2209,4.011496,1
376,0.050461,157.4759,46.11923,1
377,0.072232,162.0267,17.17586,2
378,0.022318,8.843268,14.87292,1
379,0.006813,170.0676,6.481409,1
380,0.040019,42.23069,35.37397,1
381,0.102355,36.36028,66.81628,2
382,0.021251,8.703802,14.98257,
