2,0.122759,41.984860,32.960700
3,0.107761,132.806600,31.358910
4,0.155089,122.501400,58.793880
5,0.043879,156.956100,56.689640
6,0.027006,83.615040,34.282240
7,0.022074,111.417300,1.039227
8,0.063976,76.182060,62.001770
9,0.094012,154.274900,50.134140
10,0.086360,94.666100,7.559245
11,0.066517,86.423320,31.544100
12,0.017721,22.072540,11.847940
13,0.063292,142.109600,8.165915
14,0.011910,166.576000,2.665679
15,0.010303,42.647490,4.383358
16,0.008895,82.680710,3.705407
17,0.021302,54.830830,4.873259
18,0.012019,138.519400,1.544239
19,0.074151,176.162200,22.040340
20,0.084550,93.331280,12.674570
21,0.045453,84.290570,2.747549
22,0.181491,49.284890,96.450730
23,0.068268,7.945693,76.187930
24,0.083216,82.531220,9.237593
25,0.020860,107.942600,8.113410
26,0.038953,162.774300,11.587720
27,0.177587,10.368680,67.012250
28,0.126833,100.557200,3.528192
29,0.081842,115.078400,4.801514
30,0.041652,161.835000,9.012751
31,0.044193,167.636400,15.378340
32,0.020040,64.342490,15.094630
33,0.212788,108.332200,31.437610
34,0.137488,161.597500,33.320630
35,0.325765,23.060640,25.411540
36,0.209763,82.560670,12.770380
37,0.126224,175.184400,27.327890
38,0.083185,140.117200,59.979680
39,0.042179,43.163340,22.161520
40,0.039862,12.256440,8.370054
41,0.042215,160.597600,39.728650
42,0.086133,4.796813,23.690060
43,0.117825,103.375800,106.010300
44,0.102150,123.906400,23.841670
45,0.072517,81.828920,14.945360
46,0.020651,89.296330,6.260736
47,0.034090,47.409160,6.350936
48,0.058758,11.633420,15.443150
49,0.073509,6.734496,17.939390
50,0.034672,170.166500,38.464440
51,0.017010,61.165410,6.126696
52,0.020329,40.556550,3.085536
53,0.031236,123.672200,45.316390
54,0.075740,110.692000,33.985020
55,0.049950,77.705330,37.157040
56,0.006453,132.790600,19.072130
57,0.019405,108.692000,11.388660
58,0.011896,100.919200,19.845970
59,0.007022,48.290800,3.719979
60,0.380789,49.838940,19.731000
61,0.027614,48.119480,3.818841
62,0.036175,53.309400,14.256690
63,0.047306,178.669100,11.240300
64,0.044307,90.964100,12.408050
65,0.023066,70.784160,3.917333
66,0.037885,65.264410,2.262538
67,0.025460,168.028600,9.188364
68,0.034944,48.385620,7.744191
69,0.070811,16.620120,36.015810
70,0.042841,2.598571,3.348927
71,0.012343,33.409160,10.174530
72,0.031812,56.278610,16.053600
73,0.011889,163.300600,8.281935
74,0.015492,121.268600,13.547340
75,0.047876,37.039850,2.724931
76,0.008744,121.021800,2.022125
77,0.017165,21.256390,1.711071
78,0.043335,61.889410,19.425660
79,0.013365,70.125450,5.534345
80,0.009025,152.629200,10.789610
81,0.013622,67.814330,20.851840
82,0.007977,137.677300,9.797348
83,0.009659,175.869800,4.303468
84,0.014986,111.533500,4.906434
85,0.021096,88.501450,9.189919
86,0.027770,35.083200,8.958370
87,0.008607,140.304000,1.357786
88,0.018233,40.095780,20.621870
89,0.050535,30.988080,17.883960
90,0.011678,61.216450,16.030480
91,0.055512,144.527800,26.547270
92,0.007144,14.062390,16.197040
93,0.002521,168.638600,7.290558
94,0.044496,170.822100,20.097770
95,0.046663,25.361580,15.118410
96,0.035242,27.102260,5.210099
97,0.034670,76.000290,136.704800
98,0.062210,20.031880,47.554730
99,0.039821,160.662700,119.469900
100,0.032935,24.958950,4.274914
101,0.071318,160.017600,29.977420
102,0.012593,111.077300,6.557993
103,0.024521,166.518400,52.229120
104,0.112868,82.916320,67.774380
105,0.051351,20.878030,35.510230
106,0.041579,150.558100,18.402630
107,0.026821,91.115150,53.361670
108,0.021091,84.652560,47.404590
109,0.108201,119.172400,118.129700
110,0.023493,85.150440,43.522640
111,0.049095,13.375370,18.293630
112,0.035466,92.506240,15.724490
113,0.023398,57.887080,13.963620
114,0.039862,105.841700,7.047368
115,0.007957,86.101380,0.702199
116,0.008505,61.666680,1.678607
117,0.004857,84.551880,0.630653
118,0.011003,86.005040,0.949731
119,0.015092,136.243000,2.046661
120,0.009401,48.225640,0.857088
121,0.010254,100.022000,6.732968
122,0.007163,11.951330,0.744824
123,0.012182,176.593600,1.898243
124,0.000946,152.204700,0.980966
125,0.000628,45.425950,0.397363
126,0.008184,176.231700,4.540551
127,0.010301,2.054428,6.497457
128,0.001608,98.534190,0.895767
129,0.043156,56.172780,2.031826
130,0.002804,171.350600,2.085054
131,0.007006,104.117300,1.483503
132,0.003566,65.086980,0.868010
133,0.007734,119.634900,1.488608
134,0.002765,123.009900,2.628332
135,0.006758,130.650200,4.224539
136,0.003078,89.466040,1.379009
137,0.013708,58.246650,5.553983
138,0.014599,81.067640,2.923921
139,0.008458,98.013210,3.144866
140,0.001217,145.356900,2.610293
141,0.011487,59.090240,5.208999
142,0.002649,13.188440,0.419823
143,0.002094,69.197140,0.850147
144,0.014145,31.838340,6.066725
145,0.026946,67.840080,11.876960
146,0.361335,40.119810,1.809785
147,0.588800,18.346900,9.492397
148,1.341351,3.391537,8.524212
149,1.353574,15.812740,1.593290
150,0.669517,46.297180,2.053592
151,1.187376,51.722000,9.964161
152,1.313925,25.095590,18.043440
153,0.928227,21.396010,18.453440
154,0.559508,31.736260,4.679888
155,0.508659,8.058589,9.259752
