-39.630080,1.613360,-7.395938,-0.746857,-0.223509,0.626297
-39.641390,1.572090,-7.392650,-0.845613,-0.420883,0.328323
-39.654680,1.602879,-7.450690,-0.967890,-0.246014,-0.051628
-39.626300,1.617134,-7.505270,-0.757503,-0.090476,-0.646532
-39.631160,1.601257,-7.516459,-0.720666,-0.281521,-0.633551
-39.655170,1.503325,-7.436205,-0.388428,-0.916897,-0.091780
-39.576450,1.443109,-7.439538,0.160512,-0.839584,-0.518975
-39.572880,1.441100,-7.436893,0.227729,-0.847491,-0.479478
-39.589200,1.454356,-7.419079,-0.023337,-0.957721,-0.286752
-39.617720,1.491529,-7.382867,-0.271470,-0.954060,0.126780
-39.595140,1.486926,-7.369442,-0.165530,-0.969726,0.179529
-39.606150,1.489808,-7.375227,-0.261773,-0.954599,0.142183
-39.600050,1.493912,-7.367499,-0.284001,-0.938848,0.194698
-39.605690,1.492135,-7.373902,-0.195857,-0.962773,0.186303
-39.601890,1.478020,-7.379791,-0.146591,-0.988711,0.031017
-39.588190,1.473154,-7.376866,-0.024309,-0.999194,0.031954
-39.582160,1.506061,-7.354795,-0.043072,-0.906799,0.419358
-39.576870,1.593127,-7.353296,-0.144201,-0.326184,0.934243
-39.582640,1.607165,-7.361201,-0.295352,-0.178418,0.938581
-39.589410,1.588547,-7.355806,-0.212632,-0.367951,0.905207
-39.580510,1.595806,-7.355336,-0.179725,-0.310477,0.933436
-39.581020,1.600098,-7.358911,-0.199785,-0.257472,0.945407
-39.584440,1.607702,-7.364195,-0.282980,-0.169664,0.944000
-39.581890,1.615613,-7.370402,-0.270550,-0.074188,0.959843
-39.570660,1.616704,-7.366166,-0.215368,-0.108251,0.970515
-39.581610,1.607887,-7.363243,-0.271348,-0.186355,0.944268
-39.601850,1.626394,-7.387349,-0.608778,0.038029,0.792429
-39.630640,1.620688,-7.414382,-0.874810,-0.061401,0.480559
-39.589220,1.627844,-7.381425,-0.554843,0.023197,0.831632
-39.577260,1.455325,-7.399516,0.052370,-0.984496,-0.167409
-39.528210,1.462146,-7.520597,-0.113128,-0.212846,-0.970515
-39.558640,1.465829,-7.522453,-0.296144,-0.155836,-0.942345
-39.538630,1.447822,-7.434073,0.083436,-0.885045,-0.457967
-39.578050,1.589438,-7.353906,-0.202550,-0.354124,0.913001
-39.600320,1.607167,-7.368109,-0.505010,-0.193226,0.841207
-39.646420,1.606718,-7.427995,-0.934173,-0.196600,0.297775
-39.528870,1.610638,-7.369607,0.485263,-0.151498,0.861144
-39.472440,1.618345,-7.443737,0.997418,-0.067626,0.024167
-39.483550,1.519392,-7.363304,0.231704,-0.907925,0.349264
-39.533660,1.441113,-7.461365,0.344883,-0.612192,-0.711532
-39.511340,1.453514,-7.481327,0.188135,-0.507776,-0.840695
-39.523100,1.447158,-7.476666,0.075661,-0.579284,-0.811607
-39.535270,1.442189,-7.456103,-0.035964,-0.753881,-0.656027
-39.541060,1.440925,-7.439205,-0.089256,-0.829204,-0.551774
-39.543280,1.442331,-7.431099,-0.029497,-0.855192,-0.517472
-39.534690,1.441777,-7.436011,0.264999,-0.775513,-0.573023
-39.563370,1.448006,-7.492671,-0.017004,-0.460186,-0.887660
-39.551990,1.468240,-7.377520,0.033227,-0.999382,-0.011522
-39.548970,1.466119,-7.381187,0.015558,-0.999250,-0.035458
-39.548820,1.466437,-7.380840,0.017224,-0.999364,-0.031244
-39.548720,1.466731,-7.380516,0.018335,-0.999459,-0.027302
-39.548630,1.466987,-7.380235,0.018965,-0.999535,-0.023885
-39.548550,1.467222,-7.379980,0.019604,-0.999593,-0.020724
-39.548600,1.467813,-7.379317,0.018858,-0.999743,-0.012579
-39.548620,1.468340,-7.378738,0.018318,-0.999818,-0.005402
-39.548620,1.468763,-7.378281,0.017890,-0.999840,0.000329
-39.548630,1.469069,-7.377951,0.017671,-0.999834,0.004438
-39.548670,1.469292,-7.377710,0.017392,-0.999821,0.007431
-39.548680,1.469456,-7.377535,0.017066,-0.999808,0.009652
-39.548690,1.469571,-7.377412,0.016964,-0.999794,0.011181
-39.548680,1.469683,-7.377295,0.016979,-0.999776,0.012659
-39.548690,1.469754,-7.377222,0.016741,-0.999767,0.013608
-39.548690,1.469814,-7.377159,0.016715,-0.999756,0.014414
-39.548690,1.469866,-7.377103,0.016719,-0.999746,0.015092
-39.548690,1.469906,-7.377062,0.016773,-0.999737,0.015607
-39.548690,1.469916,-7.377050,0.016762,-0.999736,0.015756
-39.548680,1.469926,-7.377042,0.016935,-0.999731,0.015866
-39.548680,1.469948,-7.377019,0.016953,-0.999726,0.016152
-39.556870,1.479586,-7.366952,-0.116097,-0.978176,0.172315
-39.576170,1.490432,-7.360898,0.107568,-0.958000,0.265828
-39.558800,1.468411,-7.383364,0.199985,-0.977914,0.060754
-39.586640,1.494317,-7.361351,-0.170540,-0.948766,0.266007
-39.589240,1.490718,-7.364241,-0.135911,-0.967370,0.213832
-39.564160,1.498075,-7.350986,0.149390,-0.939481,0.308315
-39.577140,1.463371,-7.385961,-0.024038,-0.995798,-0.088366
-39.578350,1.461940,-7.390392,-0.033543,-0.994040,-0.103733
-39.578170,1.448507,-7.406801,-0.006031,-0.939563,-0.342322
-39.585040,1.478461,-7.373495,-0.122900,-0.987250,0.101157
-39.591690,1.541090,-7.349834,-0.211383,-0.725409,0.655057
-39.576300,1.584151,-7.352222,-0.160647,-0.383533,0.909448
-39.583110,1.603918,-7.361447,-0.266694,-0.221796,0.937913
-39.589880,1.600731,-7.361260,-0.315403,-0.258741,0.913003
-39.600240,1.599260,-7.364806,-0.388534,-0.276130,0.879087
-39.598950,1.600804,-7.365396,-0.387433,-0.263152,0.883542
-39.598970,1.596842,-7.363392,-0.413321,-0.291582,0.862639
-39.596050,1.598751,-7.362772,-0.414630,-0.274962,0.867455
-39.597080,1.575958,-7.353130,-0.435798,-0.485917,0.757605
-39.608410,1.598061,-7.368793,-0.504538,-0.286334,0.814527
-39.601600,1.598900,-7.367366,-0.380804,-0.260684,0.887148
-39.567110,1.606084,-7.360927,-0.004444,-0.198423,0.980107
-39.593150,1.607776,-7.363707,-0.401886,-0.187962,0.896191
-39.610440,1.611884,-7.382199,-0.542527,-0.120975,0.831282
-39.521520,1.638016,-7.401953,0.663146,0.184255,0.725457
-39.478860,1.622692,-7.474257,0.952782,-0.026146,-0.302528
-39.547620,1.613236,-7.358212,0.011886,-0.125650,0.992003
-39.613990,1.617995,-7.519952,-0.619958,-0.065720,-0.781879
-39.588900,1.625761,-7.522448,-0.564988,0.001951,-0.825097
-39.529850,1.610046,-7.364467,0.304698,-0.157122,0.939400
-39.623750,1.617232,-7.393619,-0.766117,-0.065880,0.639316
-39.627990,1.623907,-7.497046,-0.834719,0.004571,-0.550658
-39.558240,1.633325,-7.525007,-0.163259,0.126843,-0.978396
-39.529080,1.627867,-7.525479,0.208144,0.064031,-0.976000
-39.520130,1.626989,-7.520901,0.306502,0.051134,-0.950496
-39.628470,1.622276,-7.486146,-0.976729,-0.017117,-0.213793
-39.590260,1.629979,-7.520329,-0.514574,0.077222,-0.853962
-39.596950,1.623094,-7.524352,-0.542282,-0.016780,-0.840029
-39.624490,1.625563,-7.493794,-0.887567,0.025032,-0.459998
-39.597510,1.626050,-7.523501,-0.544872,0.020288,-0.838274
-39.559290,1.624099,-7.532500,-0.156954,0.005748,-0.987589
-39.635600,1.617619,-7.424369,-0.872524,-0.076085,0.482610
-39.574100,1.619348,-7.370095,-0.107783,-0.052968,0.992762
-39.613580,1.620882,-7.391751,-0.613497,-0.045808,0.788367
-39.571870,1.615873,-7.368724,-0.046877,-0.101337,0.993747
-39.512560,1.616009,-7.377308,0.570208,-0.094309,0.816069
-39.571810,1.611001,-7.360832,-0.144633,-0.149089,0.978189
-39.645220,1.612546,-7.439128,-0.970114,-0.119953,0.210925
-39.605840,1.614858,-7.529756,-0.495522,-0.095026,-0.863382
-39.531990,1.616518,-7.535849,0.198790,-0.087073,-0.976167
-39.556710,1.617087,-7.539035,-0.060090,-0.084060,-0.994647
-39.561990,1.611940,-7.542916,-0.104746,-0.138344,-0.984830
-39.559680,1.613638,-7.542038,-0.084002,-0.121167,-0.989071
-39.560410,1.613946,-7.541723,-0.078616,-0.117234,-0.989988
-40.304880,1.615403,-7.613122,-0.330963,-0.099057,-0.938430
-41.226200,1.614891,-8.578033,-0.447939,-0.103954,-0.888000
