-39.563280,1.539090,-68.581890,-0.240963,-0.688277,-0.684259
-39.502230,1.566865,-68.567230,0.197170,-0.517299,-0.832782
-39.515580,1.551196,-68.574970,0.032735,-0.665643,-0.745552
-39.563600,1.548227,-68.582200,-0.199943,-0.650653,-0.732579
-39.555830,1.542189,-68.583180,-0.180505,-0.709085,-0.681628
-39.591350,1.518220,-68.572190,-0.627327,-0.683399,-0.373400
-39.527960,1.518958,-68.574920,-0.246633,-0.703473,-0.666557
-39.563230,1.511799,-68.575530,-0.393179,-0.801759,-0.450104
-39.597750,1.509308,-68.566990,-0.492177,-0.818349,-0.296760
-39.582390,1.515684,-68.575060,-0.531684,-0.737044,-0.417227
-39.611100,1.506538,-68.558670,-0.640870,-0.752504,-0.151739
-39.580140,1.508137,-68.572970,-0.558862,-0.736146,-0.381789
-39.554380,1.503126,-68.571210,-0.429815,-0.771944,-0.468361
-39.573930,1.505307,-68.573110,-0.514481,-0.767846,-0.381735
-39.548420,1.495670,-68.567400,-0.409110,-0.811191,-0.417849
-39.597180,1.503963,-68.566830,-0.619751,-0.752240,-0.223706
-39.609640,1.501800,-68.556060,-0.719227,-0.684115,-0.121242
-39.609990,1.501143,-68.556830,-0.711789,-0.691455,-0.123474
-39.607540,1.500888,-68.558060,-0.676844,-0.723671,-0.134841
-39.606530,1.501375,-68.558870,-0.673350,-0.724355,-0.148022
-39.602490,1.503681,-68.562450,-0.676043,-0.708725,-0.201681
-39.538610,1.543275,-68.580540,-0.085635,-0.666168,-0.740869
-39.467000,1.563029,-68.530380,0.566471,-0.531548,-0.629736
-39.481780,1.540260,-68.551350,0.236033,-0.658515,-0.714596
-39.494670,1.545386,-68.563910,0.148404,-0.638044,-0.755564
-39.508820,1.539741,-68.571170,0.050539,-0.683100,-0.728574
-39.511420,1.543155,-68.572910,0.036310,-0.660527,-0.749924
-39.514040,1.542443,-68.574020,0.034741,-0.674603,-0.737363
-39.510260,1.541495,-68.572270,0.070155,-0.684527,-0.725604
-39.495940,1.547222,-68.564640,0.199355,-0.643209,-0.739284
-39.512610,1.597881,-68.561930,0.193319,-0.255573,-0.947264
-39.532230,1.614069,-68.556860,-0.039777,-0.038833,-0.998454
-39.528130,1.628914,-68.543240,0.074287,0.096162,-0.992590
-39.528210,1.625318,-68.546920,0.074181,0.062406,-0.995291
-39.526360,1.625415,-68.546040,0.077719,0.071941,-0.994376
-39.543060,1.613569,-68.560300,-0.102237,-0.062644,-0.992786
-39.525530,1.612269,-68.558590,0.099764,-0.123485,-0.987319
-39.471160,1.585190,-68.534620,0.716864,-0.405124,-0.567434
-39.456940,1.578184,-68.507330,0.853844,-0.461068,-0.241593
-39.457370,1.573168,-68.511150,0.822951,-0.494897,-0.278977
-39.480560,1.615285,-68.514280,0.915268,-0.076671,-0.395482
-39.490250,1.627061,-68.511860,0.891896,0.046147,-0.449880
-39.495480,1.629228,-68.516840,0.861278,0.063071,-0.504204
-39.486710,1.623972,-68.515710,0.877453,-0.018819,-0.479293
-39.493160,1.629060,-68.511410,0.850431,0.060887,-0.522551
-39.498740,1.625681,-68.526550,0.753004,0.018173,-0.657765
-39.476720,1.625053,-68.481390,0.998468,0.007020,-0.054887
-39.489430,1.622916,-68.518450,0.844994,-0.013970,-0.534594
-39.490910,1.627081,-68.513110,0.859309,0.041138,-0.509800
-39.505730,1.639330,-68.509160,0.823869,0.213104,-0.525192
-39.487000,1.614857,-68.525950,0.807294,-0.105747,-0.580598
-39.488040,1.617721,-68.523850,0.815550,-0.075600,-0.573727
-39.493610,1.630696,-68.510210,0.865273,0.093264,-0.492549
-39.492340,1.631122,-68.507610,0.882237,0.089835,-0.462156
-39.478150,1.628003,-68.480480,0.998866,0.046875,-0.008287
-39.482170,1.611798,-68.421620,0.772527,-0.128464,0.621852
-39.506620,1.643485,-68.456740,0.947560,0.292115,0.129610
-39.532960,1.642697,-68.524240,0.356788,0.251208,-0.899776
-39.548190,1.627238,-68.550320,0.147440,0.038697,-0.988314
-39.545330,1.638699,-68.536720,0.173304,0.189154,-0.966533
-39.558890,1.639844,-68.533990,0.048183,0.233751,-0.971102
-39.540570,1.636797,-68.536980,0.343067,0.181856,-0.921539
-39.544300,1.641266,-68.532630,0.365109,0.247283,-0.897522
-39.545110,1.634767,-68.540050,0.217941,0.141573,-0.965639
-39.548270,1.638919,-68.535800,0.223517,0.216992,-0.950240
-39.552700,1.637749,-68.537390,0.121518,0.190027,-0.974230
-39.552680,1.636143,-68.539960,0.132686,0.163918,-0.977510
-39.554060,1.636977,-68.539110,0.109487,0.175912,-0.978299
