-39.599370,0.925000,-7.972846,-0.469168,-0.775526,-0.422422
-39.590530,0.968320,-7.973807,-0.599169,-0.357300,-0.716473
-39.532250,0.996525,-7.994183,-0.099473,-0.149465,-0.983751
-39.547500,0.958705,-8.008939,-0.034926,-0.576870,-0.816089
-39.483070,1.601430,-7.598438,0.085398,0.019147,-0.996163
-39.481580,1.590417,-7.607563,0.079796,-0.118031,-0.989799
-39.497060,1.589042,-7.608530,-0.091429,-0.115537,-0.989086
-39.497250,1.584845,-7.611550,-0.071663,-0.175204,-0.981920
-39.499660,1.591932,-7.606361,-0.125917,-0.097857,-0.987203
-39.496520,1.589566,-7.608356,-0.103909,-0.122719,-0.986987
-39.493840,1.590571,-7.607753,-0.077381,-0.109202,-0.991003
-39.483700,1.581459,-7.613714,0.025972,-0.194648,-0.980529
-39.489520,1.592123,-7.606637,-0.027278,-0.091970,-0.995388
-39.488230,1.611140,-7.587640,-0.002495,0.170419,-0.985369
-39.540980,1.597059,-7.613925,-0.455547,-0.038890,-0.889362
-39.264580,1.599768,-8.530928,0.531424,0.000108,-0.847106
-39.178990,1.593009,-8.771181,0.550504,-0.102359,-0.828534
-38.885110,1.572974,-10.007560,0.387616,-0.331182,-0.860274
-38.393800,1.557395,-11.268860,0.334177,-0.397897,-0.854403
-37.809690,1.587328,-12.467810,0.494526,-0.152097,-0.855752
-37.062060,1.585276,-13.593100,0.431447,-0.210273,-0.877291
-37.089470,1.560091,-13.725670,-0.545858,-0.391964,-0.740543
-37.032310,1.546080,-13.744840,-0.112366,-0.514950,-0.849824
-36.955030,1.590569,-13.673020,0.864733,-0.086739,-0.494684
-36.953350,1.588712,-13.600200,0.907489,-0.101580,0.407609
-36.965720,1.594476,-13.688200,0.681317,-0.055013,-0.729918
-37.055750,1.627440,-13.672660,-0.314782,0.478335,-0.819822
-37.033420,1.622671,-13.688470,-0.002312,0.331529,-0.943442
-36.994870,1.596057,-13.711200,0.541567,-0.078490,-0.836985
-36.974010,1.596089,-13.726690,0.545666,-0.060508,-0.835815
-36.484490,1.603242,-14.764970,0.772943,0.045837,-0.632818
-36.343650,1.600292,-15.794990,0.594938,0.003300,-0.803765
-35.897440,1.598245,-16.743460,0.612942,-0.022612,-0.789804
-35.427880,1.592910,-18.001670,0.622240,-0.086359,-0.778048
-34.790900,1.594160,-19.182100,0.683209,-0.064393,-0.727379
-34.790040,1.591442,-20.501090,0.545264,-0.106834,-0.831429
-33.964150,1.592854,-21.434400,0.743713,-0.083639,-0.663246
-33.389870,1.591087,-22.544020,0.796893,-0.104507,-0.595012
-32.455490,1.592319,-23.523350,0.836899,-0.088978,-0.540077
-31.480150,1.593282,-24.224900,0.885008,-0.078422,-0.458925
-31.389730,1.592340,-25.109730,0.890428,-0.089480,-0.446241
-30.754750,1.591738,-25.345750,0.900051,-0.096357,-0.424998
-29.547180,1.591885,-25.859960,0.893504,-0.095991,-0.438676
-28.275340,1.589613,-26.164360,0.885163,-0.121972,-0.449009
-26.938260,1.590762,-25.821880,0.999001,-0.044609,0.002488
-25.955310,1.611450,-26.271440,0.979825,0.195294,0.042467
-25.058140,1.567128,-26.947930,0.789019,-0.410541,-0.457062
-25.488770,1.587878,-26.739200,0.990952,-0.130423,-0.031670
-25.299700,1.594996,-26.750190,0.992469,-0.057497,-0.108164
-24.002090,1.591531,-26.829750,0.994257,-0.100669,0.036309
-22.690450,1.591589,-27.073190,0.994921,-0.099834,-0.012841
-21.372790,1.590728,-27.472520,0.993990,-0.109329,0.005561
-20.053340,1.589106,-27.744490,0.991388,-0.127507,0.029855
-18.814830,1.589959,-27.296600,0.981953,-0.117454,0.148233
