BaoGaoTing,-33.18645,3.28518,-82.1425,-1,0,0
Bounds,-42.43775,8.058218,-99.88374,0,1.530808E-18,1
Bounds,-40.32108,0,-68.31888,0,1,0
Bounds,-39.8497,0,-68.99611,0,1,0
Bounds,-39.99316,0,-69.50156,0,1,0
Bounds,-39.5972,0,-69.61261,0,1,0
Bounds,-39.65096,0,-69.67043,0,1,0
Bounds,-39.30119,0,-69.9317,0,1,0
Bounds,-39.23708,0,-69.94502,0,1,0
Bounds,-39.02444,0,-69.85694,0,1,0
Bounds,-38.4696,0,-69.45649,0,1,0
Bounds,-38.99348,0,-69.83958,0,1,0
Bounds,-38.68454,0,-69.4747,0,1,0
Bounds,-38.97913,0,-69.36033,0,1,0
Bounds,-38.94432,0,-69.37076,0,1,0
Bounds,-38.81819,0,-69.46375,0,1,0
Bounds,-38.75517,0,-69.46869,0,1,0
Bounds,-38.51963,0,-69.76266,0,1,0
Bounds,-38.10542,0,-69.83646,0,1,0
Bounds,-38.45607,0,-69.6268,0,1,0
Bounds,-38.27179,0,-69.68779,0,1,0
Bounds,-38.68998,0,-69.5559,0,1,0
Bounds,-38.70302,0,-69.82274,0,1,0
Bounds,-38.90382,0,-69.70923,0,1,0
Bounds,-38.88819,0,-69.7352,0,1,0
Bounds,-38.84864,0,-69.56648,0,1,0
Bounds,-38.77553,0,-69.45754,0,1,0
Bounds,-38.71183,0,-69.65974,0,1,0
Bounds,-38.69613,0,-69.60552,0,1,0
Bounds,-38.76553,0,-69.75538,0,1,0
Bounds,-35.18339,0.1,-76.31119,0,1,0
BaoGaoTing,-32.96236,0.3205182,-81.80201,0,0,0.9999999
Bounds,-37,0.01115559,-72.4126,-1,0,0
Bounds,-39.12014,0,-69.19993,0,1,0
Bounds,-37.72044,0,-71.48984,0,1,0
Bounds,-37.85748,0,-71.37495,0,1,0
Bounds,-38.08906,0,-70.75016,0,1,0
Bounds,-37,0.07220325,-71.12689,-1,0,0
Bounds,-34.95476,0.568,-70.64728,0,1,0
Bounds,-36.47417,0.1,-70.69356,0,1,0
Bounds,-37.15603,0,-70.95815,0,1,0
Bounds,-37.82214,0,-70.57905,0,1,0
Bounds,-39.37169,0,-70.35231,0,1,0
Bounds,-41.04869,0,-73.42216,0,1,0
Bounds,-41.87542,0,-71.60447,0,1,0
Bounds,-39.81114,0,-71.43454,0,1,0
Bounds,-39.18773,0,-73.31581,0,1,0
Bounds,-39.3416,0,-77.79613,0,1,0
Bounds,-38.29237,0,-87.32861,0,1,0
Bounds,-38.67555,0,-87.69267,0,1,0
Bounds,-39.21595,4.240284,-99.88374,0,1.530808E-18,1
Bounds,-39.81284,6.088807,-99.88374,0,1.530808E-18,1
Bounds,-39.51117,3.528902,-99.88374,0,1.530808E-18,1
Bounds,-35.07121,6.76199,-99.88374,0,1.530808E-18,1
Bounds,-32.58044,8.868773,-99.88374,0,1.530808E-18,1
BaoGaoTing,-29.45245,4.310555,-81.802,0,0,1
BaoGaoTing,-28.37886,8.605691,-81.802,0,0,1
Bounds,-31.50041,8.140602,-99.88374,0,1.530808E-18,1
Bounds,-32.79791,17.06908,-99.88374,0,1.530808E-18,1
Bounds,-45.24366,0.1,-86.63096,0,1,0
Bounds,-42.36322,8.94241,-99.88374,0,1.530808E-18,1
TuShuGuan,-46.83,3.789757,-81.91882,1,0,0
Bounds,-42.40076,7.191426,-99.88374,0,1.530808E-18,1
Bounds,-37.59631,6.108777,-99.88374,0,1.530808E-18,1
Bounds,-39.89346,8.836982,-99.88374,0,1.530808E-18,1
Bounds,-47.2254,6.967747,-99.88374,0,1.530808E-18,1
Bounds,-39.81583,2.36521,-99.88374,0,1.530808E-18,1
Bounds,-41.20502,0.6153336,-99.88374,0,1.530808E-18,1
Bounds,-41.01717,0,-90.29364,0,1,0
Bounds,-40.73586,0,-82.22141,0,1,0
Bounds,-41.1368,0,-84.12786,0,1,0
Bounds,-41.1009,0,-88.90205,0,1,0
Bounds,-35.85744,1.596117,-99.88374,0,1.530808E-18,1
Bounds,-36.80934,0.9262943,-99.88374,0,1.530808E-18,1
Bounds,-39.36481,0.6010456,-99.88374,0,1.530808E-18,1
Bounds,-42.1758,1.720829,-99.88374,0,1.530808E-18,1
Bounds,-38.06345,1.603243,-99.88374,0,1.530808E-18,1
Bounds,-39.47909,1.256248,-99.88374,0,1.530808E-18,1
Bounds,-41.65345,1.185991,-99.88374,0,1.530808E-18,1
Bounds,-37.62269,1.001579,-99.88374,0,1.530808E-18,1
Bounds,-36.23014,1.783411,-99.88374,0,1.530808E-18,1
Bounds,-42.88611,1.625404,-99.88374,0,1.530808E-18,1
Bounds,-41.88546,1.455252,-99.88374,0,1.530808E-18,1
Bounds,-42.32138,1.289217,-99.88374,0,1.530808E-18,1
Bounds,-42.33791,1.31609,-99.88374,0,1.530808E-18,1
Bounds,-40.13889,1.319334,-99.88374,0,1.530808E-18,1
Bounds,-43.02926,1.393744,-99.88374,0,1.530808E-18,1
Bounds,-44.73068,1.164783,-99.88374,0,1.530808E-18,1
Bounds,-45.22512,1.352346,-99.88374,0,1.530808E-18,1
Bounds,-46.28019,1.187597,-99.88374,0,1.530808E-18,1
Bounds,-46.81636,1.278692,-99.88374,0,1.530808E-18,1
Bounds,-45.94435,1.364117,-99.88374,0,1.530808E-18,1
Bounds,-45.76704,1.543104,-99.88374,0,1.530808E-18,1
Bounds,-46.38479,1.652132,-99.88374,0,1.530808E-18,1
Bounds,-46.47038,1.508598,-99.88374,0,1.530808E-18,1
