Bounds,-39.10497,0,-69.47441,0,1,0
Bounds,-39.1412,0,-69.91843,0,1,0
Bounds,-35.47568,0,-99.29984,0,1,0
Bounds,-37,0.01605476,-73.06711,-1,0,0
Bounds,-36.81478,0.09999999,-73.57222,0,1,0
Bounds,-36.86957,0.1,-73.70439,0,1,0
BaoGaoTing,-33.18645,2.62981,-84.63314,-0.9999999,0,0
Bounds,-40.39388,0,-73.4096,0,1,0
Bounds,-40.15183,0,-73.31446,0,1,0
Bounds,-25.75896,0.3204382,-73.39661,-1,0,0
Bounds,-40.07254,0,-73.5988,0,1,0
Bounds,-40.09493,0,-74.45865,0,1,0
Bounds,-39.5643,0,-79.11038,0,1,0
Bounds,-39.45831,0,-85.80521,0,1,0
Bounds,-40.59443,0,-81.03264,0,1,0
Bounds,-40.7649,0,-82.41078,0,1,0
Bounds,-39.91578,0,-77.62601,0,1,0
Bounds,-40.2206,0,-81.09944,0,1,0
Bounds,-37.59243,0,-70.41727,0,1,0
Bounds,-37.83657,0,-70.10921,0,1,0
Bounds,-37.77026,0,-69.90263,0,1,0
Bounds,-37.64204,0,-69.84163,0,1,0
Bounds,-36.88828,0.1,-68.50742,0,1,0
Bounds,0,1.617689,-52.17578,-1,0,0
Bounds,-37.88401,0,-67.41881,0,1,0
Bounds,-38.88816,0,-67.43252,0,1,0
Bounds,-38.45684,0,-67.01109,0,1,0
Bounds,-36.31739,0.1,-61.97944,0,1,0
Bounds,-38.02897,0,-64.29646,0,1,0
JiaoXueLou,-37.74803,1.321716,-46.9,0,0,-1
Bounds,-36.8873,0.09999999,-68.55544,0,1,0
Bounds,-35.82639,0.1,-66.25666,0,1,0
Bounds,-37.49454,0,-65.74011,0,1,0
Bounds,-36.9485,0.1,-71.47163,0,1,0
Bounds,-48.1647,29.81011,-41.32732,0,-1,1.192093E-07
JiaoXueLou,-44.34604,3.960579,-46.9,0,0,-1
JiaoXueLou,-53.55975,6.355393,-46.95,0,0,-1
JiaoXueLou,-60.38509,2.421642,-46.95,0,0,-1
JiaoXueLou,-54.80744,3.061178,-46.95,0,0,-0.9999999
JiaoXueLou,-47.40729,3.949914,-47,0,0,-1
JiaoXueLou,-48.78351,3.129658,-46.95,0,0,-0.9999999
JiaoXueLou,-44.21661,1.240582,-46.90001,0,0,-1
JiaoXueLou,-41.20237,2.037393,-46.95,0,0,-1
JiaoXueLou,-50.03386,1.808105,-47,0,0,-1
JiaoXueLou,-48.52952,1.344449,-47.00001,0,0,-1
Bounds,-48.04725,0.1,-47.16247,0,0.9999999,0
Bounds,-40.9371,0,-62.47739,0,1,0
Bounds,-42.98398,0,-59.64528,0,1,0
JiaoXueLou,-68.3652,2.320916,-46.95,0,0,-1
Bounds,-79.7,2.970047,-56.14055,1,1.530809E-18,1.192093E-07
Bounds,-79.7,1.48468,-58.38967,1,1.530809E-18,1.192093E-07
Bounds,-79.7,2.334387,-59.37747,1,1.530809E-18,1.192093E-07
Bounds,-79.7,4.861668,-62.28348,1,1.530809E-18,1.192093E-07
TuShuGuan,-61.885,2.64193,-73.89252,1,0,0
TuShuGuan,-61.88501,1.354619,-71.39262,1,0,0
TuShuGuan,-61.88501,0.8026957,-71.58957,1,0,0
Bounds,-78.66071,0,-66.28029,0,0.9999999,0
JiaoXueLou,-62.41941,4.728486,-47.00001,0,0,-1
