2,0.062781,163.403700,45.062580
3,0.015428,21.530850,21.386460
4,0.048561,164.216000,18.920800
5,0.007833,170.021500,5.003488
6,0.037185,165.270400,46.456290
7,0.063448,176.541200,40.529380
8,0.035272,14.881680,29.425230
9,0.035563,166.192600,19.395290
10,0.017350,177.978900,14.473830
11,0.033057,175.069000,26.129090
12,0.034102,28.684520,22.422040
13,0.025820,178.346800,16.242920
14,0.019642,172.923300,11.250580
15,0.026141,166.709900,13.082360
16,0.048763,40.185480,31.185560
17,0.016470,106.362200,15.897810
18,0.000847,87.850270,0.852050
19,0.002740,12.023390,4.038749
20,0.001295,2.872762,1.187671
21,0.005397,25.715640,5.496979
22,0.066395,50.828650,70.154660
23,0.087432,160.187900,58.227850
24,0.025659,10.570900,32.770620
25,0.017996,17.103750,8.706852
26,0.015901,6.618469,10.584490
27,0.003130,10.740300,2.942306
28,0.002848,178.222700,1.157274
29,0.004165,3.266446,3.600035
30,0.016230,142.700800,12.735830
31,0.016889,5.250088,28.780720
32,0.020262,92.279740,26.398090
33,0.014222,164.489800,9.854200
34,0.003678,116.619500,1.940293
35,0.002048,164.880400,0.753185
36,0.021960,145.077400,10.882530
37,0.017612,18.223590,15.151200
38,0.059421,38.683480,62.672310
39,0.030773,158.922700,26.121820
40,0.003839,75.852120,5.134628
41,0.023401,21.715810,29.908120
42,0.009987,57.580240,5.150146
43,0.007218,143.771300,4.549689
44,0.008842,139.004700,4.238185
45,0.007750,103.419900,5.336271
46,0.016133,174.242000,12.018370
47,0.050242,172.935500,38.631280
48,0.039175,145.577200,29.572070
49,0.005542,59.605790,3.197994
50,0.015336,153.039400,11.783790
51,0.025150,158.262600,9.441113
52,0.002342,4.189000,2.331929
53,0.014735,48.233940,6.491247
54,0.002895,1.587329,2.200088
55,0.030617,31.520470,29.639510
56,0.058990,141.247100,44.002010
57,0.042790,13.526750,40.647660
58,0.072455,8.964513,78.594570
59,0.030207,161.594800,25.476180
60,0.013901,90.489930,10.366090
61,0.013834,177.883500,9.939474
62,0.018564,139.896800,20.618710
63,0.005730,133.150200,5.556164
64,0.007460,137.121000,15.595930
65,0.005297,73.145290,4.911697
66,0.004707,70.624420,7.704749
67,0.002571,122.173600,2.139900
